SightingDate	fullLocation	StateText	2013	City	lat	lon	bins	Shape
8/5/14 23:00	Amarillo, Texas	Texas	196429	Amarillo	35.2072185	-101.8338246	19	Triangle
8/6/13 01:45	Commerce, Texas	Texas	8276	Commerce	33.2561325	-95.8965991642119	0	Sphere
8/6/13 04:13	Monroeville, Pennsylvania	Pennsylvania	28400	Monroeville	40.4211798	-79.7881025	2	Light
8/6/13 09:00	Genesee, Idaho	Idaho	952	Genesee	46.5507205	-116.9254357	0	Circle
8/6/13 15:23	Los Angeles, California	California	3884307	Los Angeles	34.0536781	-118.2427025	388	Sphere
8/6/13 20:00	West Palm Beach, Florida	Florida	102436	West Palm Beach	26.7153425	-80.0533746	10	Circle
8/6/13 20:30	Waxhaw, North Carolina	North Carolina	11295	Waxhaw	34.9245935	-80.7434019	1	Cylinder
8/6/13 21:00	Hendersonville, Tennessee	Tennessee	54068	Hendersonville	36.3047735	-86.6199957	5	Triangle
8/6/13 21:00	Wanamingo, Minnesota	Minnesota	1084	Wanamingo	44.3044091	-92.7904749	0	Light
8/6/13 21:00	Tucson, Arizona	Arizona	526116	Tucson	32.2217429	-110.926479	52	Other
8/6/13 21:00	Lawndale, California	California	33230	Lawndale	33.88711	-118.3531481	3	Egg
8/6/13 21:10	Clarkston, Washington	Washington	7355	Clarkston	46.4162724	-117.0451581	0	Light
8/6/13 21:37	Augusta, Maine	Maine	18793	Augusta	44.3105322	-69.7793295	1	Oval
8/6/13 21:40	Attleboro, Massachusetts	Massachusetts	43886	Attleboro	41.9445441	-71.2856082	4	Oval
8/6/13 22:10	Lehi, Utah	Utah	54382	Lehi	40.3880902	-111.8491619	5	Light
8/6/13 22:15	Toledo, Ohio	Ohio	282313	Toledo	41.6786754	-83.5127283	28	Light
8/6/13 22:20	Beaver, Ohio	Ohio	445	Beaver	39.0306272	-82.8243382	0	Fireball
8/6/13 22:45	Rancho Cucamonga, California	California	171386	Rancho Cucamonga	34.1242304	-117.565564610376	17	Rectangle
8/6/13 22:50	Lewiston, Maine	Maine	36437	Lewiston	44.100351	-70.2147764	3	Circle
8/6/13 23:00	Allentown, Pennsylvania	Pennsylvania	118577	Allentown	40.6022032	-75.4716219	11	Fireball
8/6/13 23:20	Hartwell, Georgia	Georgia	4507	Hartwell	51.8053547	-0.8550168	0	Other
8/6/13 23:30	Albuquerque, New Mexico	New Mexico	556495	Albuquerque	35.0841034	-106.6509851	55	Unknown
8/6/13 23:30	Coeur d'Alene, Idaho	Idaho	46402	Coeur d'Alene	47.6776832	-116.7804664	4	Light
8/6/13 23:40	Fayetteville, North Carolina	North Carolina	204408	Fayetteville	35.0529931	-78.8787058	20	Triangle
8/6/14 01:32	Fontana, California	California	203003	Fontana	34.0922335	-117.435048	20	Oval
8/6/14 04:30	Wichita, Kansas	Kansas	386552	Wichita	37.6922361	-97.3375448	38	Unknown
8/6/14 20:40	Colorado Springs, Colorado	Colorado	439886	Colorado Springs	38.8338816	-104.8213634	43	Sphere
8/6/14 21:30	Charlotte, North Carolina	North Carolina	792862	Charlotte	35.2270869	-80.8431268	79	Light
8/6/14 22:00	Cape Canaveral, Florida	Florida	9988	Cape Canaveral	28.38823385	-80.6033001171566	0	Unknown
8/6/14 22:30	Allen, Texas	Texas	92020	Allen	33.1031744	-96.6705503	9	Rectangle
8/6/14 23:05	Ellendale, Delaware	Delaware	399	Ellendale	38.807301	-75.4238285262362	0	Triangle
8/6/14 23:10	Madison, Wisconsin	Wisconsin	243344	Madison	43.074761	-89.3837613	24	Circle
8/7/13 08:05	Lake Wales, Florida	Florida	14916	Lake Wales	27.9014133	-81.5859099	1	Fireball
8/7/13 10:15	Everett, Washington	Washington	105370	Everett	47.9673056	-122.2013998	10	Unknown
8/7/13 11:00	Winter Haven, Florida	Florida	35531	Winter Haven	28.0222435	-81.7328568	3	Fireball
8/7/13 11:00	Las Vegas, Nevada	Nevada	603488	Las Vegas	36.145204	-115.1611806	60	Sphere
8/7/13 11:45	Woodbury, Minnesota	Minnesota	65656	Woodbury	44.9238552	-92.9593797	6	Triangle
8/7/13 19:45	Painesville, Ohio	Ohio	19933	Painesville	41.7244885	-81.245657	1	Fireball
8/7/13 20:00	Boca Raton, Florida	Florida	89407	Boca Raton	26.3586885	-80.0830984	8	Cigar
8/7/13 20:00	Redondo Beach, California	California	67815	Redondo Beach	33.8491816	-118.3884078	6	Oval
8/7/13 20:00	West Palm Beach, Florida	Florida	102436	West Palm Beach	26.7153425	-80.0533746	10	Sphere
8/7/13 20:15	Delray Beach, Florida	Florida	64072	Delray Beach	26.4614625	-80.0728201	6	Formation
8/7/13 20:29	New York, New York	New York	8405837	Staten Island	40.5834557	-74.1496048	840	Circle
8/7/13 20:30	Orlando, Florida	Florida	255483	Orlando	28.5421175	-81.3790462	25	Circle
8/7/13 20:30	Pompano Beach, Florida	Florida	104410	Pompano Beach	26.2378597	-80.1247667	10	Other
8/7/13 20:30	Sanford, Florida	Florida	56002	Sanford	28.8117179	-81.2680328	5	Light
8/7/13 20:33	West Palm Beach, Florida	Florida	102436	West Palm Beach	26.7153425	-80.0533746	10	Triangle
8/7/13 20:40	Dania Beach, Florida	Florida	30731	Dania Beach	26.05083015	-80.1461247625262	3	Formation
8/7/13 20:45	Pompano Beach, Florida	Florida	104410	Pompano Beach	26.2378597	-80.1247667	10	Light
8/7/13 20:45	Portland, Maine	Maine	66318	Portland	43.6610277	-70.2548596	6	Other
8/7/13 20:50	West Palm beach, Florida	Florida	102436	West Palm beach	26.7153425	-80.0533746	10	Light
8/7/13 21:00	Schererville, Indiana	Indiana	29010	Schererville	41.4789246	-87.4547605	2	Fireball
8/7/13 21:30	Fairbanks, Alaska	Alaska	32324	Fairbanks	64.8377802	-147.7163952	3	Diamond
8/7/13 21:30	Manchester, New Hampshire	New Hampshire	110378	Manchester	42.9956397	-71.4547891	11	Triangle
8/7/13 22:00	Poteau, Oklahoma	Oklahoma	8590	Poteau	35.0537094	-94.6235579	0	Light
8/7/13 22:25	Seattle, Washington	Washington	652405	Seattle	47.6038321	-122.3300624	65	Circle
8/7/14 00:01	Grand Blanc, Michigan	Michigan	8095	Grand Blanc	42.9275277	-83.6299518	0	Unknown
8/7/14 05:15	Kenosha, Wisconsin	Wisconsin	99889	Kenosha	42.5846773	-87.8212263	9	Triangle
8/7/14 05:20	Perry, Ohio	Ohio	1631	Perry	39.6370289	-82.2044367	0	Fireball
8/7/14 17:30	Ketchikan, Alaska	Alaska	8214	Ketchikan	55.3422222	-131.6461111	0	Oval
8/7/14 20:45	Allentown, Pennsylvania	Pennsylvania	118577	Allentown	40.6022032	-75.4716219	11	Fireball
8/7/14 21:45	Deal, New Jersey	New Jersey	743	Deal	40.243168	-74.0006927	0	Light
8/7/14 21:45	Wauwatosa, Wisconsin	Wisconsin	47134	Wauwatosa	43.0494122	-88.0079271	4	Light
8/7/14 22:20	Elizabethtown, Kentucky	Kentucky	29948	Elizabethtown	37.693952	-85.8591285	2	Diamond
8/8/13 00:10	Woodland, Washington	Washington	5556	Woodland	45.9109715	-122.7408326	0	Fireball
8/8/13 04:30	Mapleton, Utah	Utah	8784	Mapleton	40.1302338	-111.5785281	0	Light
8/8/13 13:00	Tustin, California	California	78327	Tustin	33.7458511	-117.826166	7	Disk
8/8/13 16:00	St. Petersburg, Florida	Florida	249688	St. Petersburg	27.7708606	-82.6792661	24	Cylinder
8/8/13 20:30	Peoria, Arizona	Arizona	162592	Peoria	33.5766205	-112.2398262	16	Light
8/8/13 21:00	Portland, Oregon	Oregon	609456	Portland	45.5202471	-122.6741949	60	Oval
8/8/13 21:00	Miami, Florida	Florida	417650	Miami	25.7742658	-80.1936589	41	Triangle
8/8/13 21:00	Phoenix, Arizona	Arizona	1513367	Phoenix	33.4483772	-112.0740374	151	Light
8/8/13 21:09	Coeur d'Alene, Idaho	Idaho	46402	Coeur d'Alene	47.6776832	-116.7804664	4	Circle
8/8/13 21:10	Milwaukie, Oregon	Oregon	20512	Milwaukie	45.4453901	-122.6392889	2	Light
8/8/13 21:11	Astoria, Oregon	Oregon	9516	Astoria	46.1878845	-123.8312563	0	Light
8/8/13 21:15	Redmond, Washington	Washington	57530	Redmond	47.6694141	-122.1238767	5	Light
8/8/13 21:18	Everett, Washington	Washington	105370	Everett	47.9673056	-122.2013998	10	Other
8/8/13 21:30	San Diego, California	California	1355896	San Diego	32.7469869	-117.21177	135	Circle
8/8/13 22:00	Ferndale, Washington	Washington	12343	Ferndale	48.8466698	-122.5897235	1	Light
8/8/13 23:00	Lynden, Washington	Washington	12902	Lynden	48.9466041	-122.4569315	1	Cylinder
8/8/13 23:20	Los Angeles, California	California	3884307	Los Angeles	34.0536781	-118.2427025	388	Circle
8/8/13 23:30	Redmond, Washington	Washington	57530	Redmond	47.6694141	-122.1238767	5	Light
8/8/13 23:35	Spring Lake Heights, New Jersey	New Jersey	4689	Spring Lake Heights	40.1527695	-74.0428346652129	0	Light
8/8/14 00:10	Couderay, Wisconsin	Wisconsin	89	Couderay	45.7955133	-91.3068303	0	Cigar
8/8/14 00:45	Safety Harbor, Florida	Florida	17139	Safety Harbor	28.01367905	-82.6965434015002	1	Circle
8/9/13 00:00	Wenatchee, Washington	Washington	32701	Wenatchee	47.4234599	-120.3103494	3	Light
8/9/13 10:30	Naches, Washington	Washington	801	Naches	46.730958	-120.699516	0	Egg
8/9/13 11:00	Merced, California	California	81102	Merced	37.3029568	-120.4843269	8	Circle
8/9/13 12:15	Merced, California	California	81102	Merced	37.3029568	-120.4843269	8	Circle
8/9/13 21:00	Hermitage, Pennsylvania	Pennsylvania	16190	Hermitage	41.2333897	-80.44868	1	Circle
8/9/13 21:15	Battle Ground, Washington	Washington	18305	Battle Ground	45.7813532	-122.5337433	1	Fireball
8/9/13 21:30	Lovington, Illinois	Illinois	1116	Lovington	32.9440077	-103.3485543	0	Fireball
8/9/13 21:45	Lakeville, Minnesota	Minnesota	58562	Lakeville	44.6496868	-93.24272	5	Disk
8/9/13 22:10	Gloucester, Massachusetts	Massachusetts	29393	Gloucester	42.6159286	-70.6619888	2	Sphere
8/9/13 23:00	Centerville, Georgia	Georgia	7568	Centerville	38.898047	-82.4454689868509	0	Triangle
9/1/13 00:55	Milton, West Virginia	West Virginia	2517	Milton	38.4345321	-82.1323637	0	Oval
9/1/13 02:15	Arlington, Texas	Texas	379577	Arlington	32.735687	-97.1080656	37	Fireball
9/1/13 03:10	San Marcos, Texas	Texas	54076	San Marcos	29.8826436	-97.9405828	5	Light
9/1/13 15:00	San Antonio, Texas	Texas	1409019	San Antonio	29.4246002	-98.4951405	140	Egg
9/1/13 17:30	Clayton, New Mexico	New Mexico	2874	Clayton	36.451693	-103.1841039	0	Other
9/1/13 18:50	Antioch, Illinois	Illinois	14410	Antioch	42.4772418	-88.0956396	1	Other
9/1/13 19:19	Grenada, Mississippi	Mississippi	12942	Grenada	33.772401	-89.7674875	1	Light
9/1/13 19:30	Worthington, Ohio	Ohio	13837	Worthington	40.0931191	-83.017962	1	Unknown
9/1/13 20:30	Loudon, Tennessee	Tennessee	5705	Loudon	35.7490023	-84.320293	0	Fireball
9/1/13 21:00	Rossville, Georgia	Georgia	4063	Rossville	40.5556238	-74.2128982	0	Disk
9/1/13 21:00	Beavercreek, Ohio	Ohio	45712	Beavercreek	39.771741	-84.0708363675497	4	Fireball
9/1/13 21:15	Columbus, Ohio	Ohio	822553	Columbus	39.9622601	-83.0007065	82	Fireball
9/1/13 21:19	Wakeman, Ohio	Ohio	1032	Wakeman	41.2544965	-82.3996114	0	Circle
9/1/13 21:30	Georgetown, Kentucky	Kentucky	30872	Georgetown	38.2097967	-84.5588311	3	Other
9/1/13 21:33	Zanesville, Ohio	Ohio	25435	Zanesville	39.9403453	-82.0131924	2	Unknown
9/1/13 22:00	Costa Mesa, California	California	112174	Costa Mesa	33.6635605	-117.919587273982	11	Oval
9/1/13 22:00	Arlington, Wisconsin	Wisconsin	820	Arlington	43.338044	-89.3803956	0	Oval
9/1/13 22:15	Everett, Washington	Washington	105370	Everett	47.9673056	-122.2013998	10	Light
9/1/13 22:15	Wilsonville, Oregon	Oregon	21484	Wilsonville	45.3099218	-122.7681602	2	Cigar
9/1/13 22:15	Hendersonville, Tennessee	Tennessee	54068	Hendersonville	36.3047735	-86.6199957	5	Fireball
9/1/13 22:35	Statesville, North Carolina	North Carolina	25432	Statesville	35.7826363	-80.8872959	2	Unknown
9/1/13 23:00	Ogallala, Nebraska	Nebraska	4606	Ogallala	41.1284315	-101.7193491	0	Light
9/1/13 23:00	Pickerington, Ohio	Ohio	19085	Pickerington	39.8842304	-82.7535049	1	Triangle
9/10/13 02:00	Hemet, California	California	81750	Hemet	33.7774185	-117.035758843053	8	Light
9/10/13 05:15	Summerville, South Carolina	South Carolina	46074	Summerville	33.0000142	-80.1897921599919	4	Triangle
9/10/13 19:35	Beavercreek, Ohio	Ohio	45712	Beavercreek	39.771741	-84.0708363675497	4	Circle
9/10/13 20:00	St. Helena, California	California	5947	St. Helena	30.8080103	-90.6932182	0	Flash
9/10/13 22:15	Eau Claire, Wisconsin	Wisconsin	67545	Eau Claire	44.811349	-91.4984941	6	Unknown
9/10/13 23:00	Warwick, Rhode Island	Rhode Island	81971	Warwick	41.700101	-71.4161671	8	Formation
9/10/13 23:00	Milwaukee, Wisconsin	Wisconsin	599164	Milwaukee	43.0349931	-87.922497	59	Fireball
9/11/13 00:45	Syracuse, Utah	Utah	25775	Syracuse	41.0895938	-112.0638903	2	Sphere
9/11/13 01:00	Medina, Ohio	Ohio	26570	Medina	41.1000764	-81.9382517	2	Circle
9/11/13 02:00	Sharpsburg, Maryland	Maryland	711	Sharpsburg	39.4575994	-77.748882	0	Circle
9/11/13 09:00	Gillette, Wyoming	Wyoming	31797	Gillette	44.2911006	-105.5021381	3	Circle
9/11/13 10:00	Virginia Beach, Virginia	Virginia	448479	Virginia Beach	36.8529841	-75.9774183	44	Cigar
9/11/13 10:45	Cupertino, California	California	60189	Cupertino	37.3230107	-122.0322519	6	Unknown
9/11/13 12:26	Lebanon, Illinois	Illinois	4444	Lebanon	33.8750629	35.843409	0	Oval
9/11/13 17:15	Auburn, Washington	Washington	74860	Auburn	47.3075369	-122.2301808	7	Unknown
9/11/13 20:30	Emerald Isle, North Carolina	North Carolina	3714	Emerald Isle	34.6779399	-76.9507762	0	Circle
9/11/13 20:30	Myrtle beach, South Carolina	South Carolina	29175	Myrtle beach	33.6955167	-78.8817622	2	Cylinder
9/11/13 20:30	Fayetteville, North Carolina	North Carolina	204408	Fayetteville	35.0529931	-78.8787058	20	Changing
9/11/13 21:00	Emerald Isle, North Carolina	North Carolina	3714	Emerald Isle	34.6779399	-76.9507762	0	Fireball
9/11/13 22:00	Emerald Isle, North Carolina	North Carolina	3714	Emerald Isle	34.6779399	-76.9507762	0	Rectangle
9/11/13 23:00	Hillsboro, Oregon	Oregon	97368	Hillsboro	45.5228939	-122.989827	9	Triangle
9/11/13 23:00	Myrtle Beach, South Carolina	South Carolina	29175	Myrtle Beach	33.6955167	-78.8817622	2	Light
9/11/13 23:10	Myrtle Beach, South Carolina	South Carolina	29175	Myrtle Beach	33.6955167	-78.8817622	2	Fireball
9/11/13 23:30	Scottsdale, Arizona	Arizona	226918	Scottsdale	33.5092104	-111.8990328	22	Other
9/12/13 00:00	Capitola, California	California	10093	Capitola	36.97481995	-121.956979349893	1	Fireball
9/12/13 00:26	Tampa, Florida	Florida	352957	Tampa	27.9477595	-82.458444	35	Cross
9/12/13 01:38	Moreno Valley, California	California	201175	Moreno Valley	33.921961	-117.200107316579	20	Light
9/12/13 06:45	Hasbrouck Heights, New Jersey	New Jersey	12022	Hasbrouck Heights	40.8581553	-74.0806971	1	Oval
9/12/13 18:30	Naperville, Illinois	Illinois	144864	Naperville	41.7729107	-88.147867	14	Triangle
9/12/13 20:00	Buckeye, Arizona	Arizona	56683	Buckeye	33.426299	-112.54288661911	5	Light
9/12/13 20:20	Holden Beach, North Carolina	North Carolina	611	Holden Beach	33.9135061	-78.3038892	0	Fireball
9/12/13 20:30	Ocean Springs, Mississippi	Mississippi	17493	Ocean Springs	30.4046076	-88.7845489461574	1	Triangle
9/12/13 20:30	Tacoma, Washington	Washington	203446	Tacoma	47.2495798	-122.4398746	20	Triangle
9/12/13 20:45	Ashley, Illinois	Illinois	519	Ashley	38.3294942	-89.1909097	0	Light
9/12/13 21:30	Sebastopol, California	California	7596	Sebastopol	44.6114503	33.5224182	0	Changing
9/12/13 21:30	Tacoma, Washington	Washington	203446	Tacoma	47.2495798	-122.4398746	20	Light
9/12/13 23:30	Santa Barbara, California	California	90412	Santa Barbara	34.4098107	-119.6970239	9	Triangle
9/13/13 02:18	Sweetser, Indiana	Indiana	1214	Sweetser	40.5719842	-85.7691477	0	Light
9/13/13 05:30	Kingston, New York	New York	23731	Kingston	41.9274055	-73.9958734129217	2	Oval
9/13/13 19:52	Owensboro, Kentucky	Kentucky	58416	Owensboro	37.7742152	-87.1133304	5	Fireball
9/13/13 20:20	Webster, Iowa	Iowa	7877	Webster	42.4326072	-94.184316	0	Fireball
9/13/13 20:20	Webster, Iowa	Iowa	73	Webster	42.4326072	-94.184316	0	Fireball
9/13/13 20:30	Keystone Heights, Florida	Florida	1396	Keystone Heights	29.7860769	-82.0314892	0	Other
9/13/13 20:30	Ben Avon, Pennsylvania	Pennsylvania	1779	Ben Avon	40.5081241	-80.0831114	0	Sphere
9/13/13 21:00	Senoia, Georgia	Georgia	3751	Senoia	33.3023411	-84.5538165	0	Disk
9/13/13 21:00	Dana Point, California	California	34062	Dana Point	33.4669721	-117.6981075	3	Fireball
9/13/13 21:00	Livonia, Michigan	Michigan	95208	Livonia	42.36837	-83.3527097	9	Fireball
9/13/13 21:10	Phoenix, Arizona	Arizona	1513367	Phoenix	33.4483772	-112.0740374	151	Fireball
9/13/13 21:45	North Myrtle Beach, South Carolina	South Carolina	14827	North Myrtle Beach	33.8160058	-78.680016	1	Unknown
9/13/13 22:00	Boulder, Colorado	Colorado	103166	Boulder	40.0149856	-105.2705456	10	Changing
9/13/13 22:00	Bryan, Texas	Texas	78709	Bryan	30.6743643	-96.3699632	7	Light
9/13/13 22:30	Green Bay, Wisconsin	Wisconsin	104779	Green Bay	44.5418195	-87.8688458600556	10	Circle
9/13/13 22:50	Roswell, Georgia	Georgia	94034	Roswell	33.3942655	-104.5230242	9	Circle
9/13/13 22:55	Richmond, Virginia	Virginia	214114	Richmond	37.5385087	-77.43428	21	Disk
9/13/13 23:00	Boulder, Colorado	Colorado	103166	Boulder	40.0149856	-105.2705456	10	Cigar
9/13/13 23:00	Kentwood, Michigan	Michigan	50233	Kentwood	42.8694731	-85.6447492	5	Light
9/13/13 23:39	Canby, Oregon	Oregon	16866	Canby	45.2628986	-122.6925923	1	Other
9/14/13 04:00	Lake Worth, Florida	Florida	36000	Lake Worth	26.62014255	-80.0629414613509	3	Triangle
9/14/13 06:00	Zionsville, Indiana	Indiana	25115	Zionsville	39.9508733	-86.261937	2	Sphere
9/14/13 07:01	Surprise, Arizona	Arizona	123546	Surprise	33.6305938	-112.333216	12	Unknown
9/14/13 12:00	Frankfort, Kentucky	Kentucky	27453	Frankfort	38.2009055	-84.8732836	2	Unknown
9/14/13 14:00	Hiawatha, Iowa	Iowa	7145	Hiawatha	42.0394055	-91.685302	0	Light
9/14/13 15:00	Gallatin, Tennessee	Tennessee	32307	Gallatin	36.3883031	-86.4475898	3	Rectangle
9/14/13 17:15	Elyria, Ohio	Ohio	53956	Elyria	41.3683798	-82.1076486	5	Fireball
9/14/13 17:30	Kingsport, Tennessee	Tennessee	52962	Kingsport	36.490867	-82.513193162591	5	Disk
9/14/13 17:30	Columbus, Ohio	Ohio	822553	Columbus	39.9622601	-83.0007065	82	Light
9/14/13 19:02	Morro Bay, California	California	10461	Morro Bay	35.3780815	-120.8580934367	1	Fireball
9/14/13 19:40	Murray, Kentucky	Kentucky	18106	Murray	36.6103334	-88.314761	1	Circle
9/14/13 19:45	Gardendale, Alabama	Alabama	13735	Gardendale	31.997965	-102.350814548835	1	Sphere
9/14/13 20:00	Milford, Connecticut	Connecticut	51644	Milford	41.2223194	-73.0564953	5	Other
9/14/13 20:00	Seattle, Washington	Washington	652405	Seattle	47.6038321	-122.3300624	65	Fireball
9/14/13 20:00	Syracuse, New York	New York	144669	Syracuse	43.0481221	-76.1474244	14	Circle
9/14/13 20:10	Frederick, Maryland	Maryland	66893	Frederick	39.414443	-77.4105783	6	Circle
9/14/13 20:35	Collegeville, Pennsylvania	Pennsylvania	5317	Collegeville	40.1856597	-75.451571	0	Light
9/14/13 20:40	Bowling Green, Kentucky	Kentucky	61488	Bowling Green	36.9903199	-86.4436018	6	Light
9/14/13 20:45	Chicago, Illinois	Illinois	2718782	Chicago	41.8756208	-87.6243706	271	Circle
9/14/13 20:53	Iowa, Louisiana	Louisiana	3116	Iowa	41.9216734	-93.3122705	0	Fireball
9/14/13 21:00	Fredericksburg, Virginia	Virginia	28132	Fredericksburg	38.3031837	-77.4605399	2	Light
9/14/13 21:00	Meridian, Idaho	Idaho	83596	Meridian	43.6086295	-116.392326	8	Circle
9/14/13 21:23	Canby, Oregon	Oregon	16866	Canby	45.2628986	-122.6925923	1	Sphere
9/14/13 21:30	Columbus, Ohio	Ohio	822553	Columbus	39.9622601	-83.0007065	82	Light
9/14/13 22:00	Lafayette, Indiana	Indiana	70373	Lafayette	40.4167022	-86.8752869	7	Circle
9/14/13 22:00	Seattle, Washington	Washington	652405	Seattle	47.6038321	-122.3300624	65	Other
9/14/13 22:00	College Station, Texas	Texas	100050	College Station	30.6262616	-96.3347249	10	Light
9/14/13 22:14	Columbus, Ohio	Ohio	822553	Columbus	39.9622601	-83.0007065	82	Light
9/14/13 22:25	Canton, Georgia	Georgia	24163	Canton	23.1229013	113.2529963	2	Fireball
9/14/13 22:40	O'Fallon, Missouri	Missouri	82809	O'Fallon	38.8106075	-90.6998477	8	Circle
9/14/13 22:45	Fayetteville, Georgia	Georgia	16370	Fayetteville	36.069366	-94.2054431750924	1	Light
9/14/13 23:00	Hamilton, Ohio	Ohio	62258	Hamilton	39.2085354	-84.5501874	6	Fireball
9/14/13 23:10	Lakehurst, New Jersey	New Jersey	2700	Lakehurst	40.014561	-74.3112574	0	Fireball
9/14/13 23:40	Lock Haven, Pennsylvania	Pennsylvania	10025	Lock Haven	41.1370133	-77.4469263	1	Rectangle
9/14/13 23:45	Cleveland, Ohio	Ohio	390113	Cleveland	41.4871888	-81.6778691	39	Unknown
9/15/13 00:45	Vancouver, Washington	Washington	167405	Vancouver	45.6306954	-122.6744557	16	Triangle
9/15/13 09:30	Miami, Florida	Florida	417650	Miami	25.7742658	-80.1936589	41	Fireball
9/15/13 10:30	Tempe, Arizona	Arizona	168228	Tempe	33.4146319	-111.9093793	16	Sphere
9/15/13 20:00	Easton, Pennsylvania	Pennsylvania	27073	Easton	40.6916081	-75.2099866	2	Formation
9/15/13 20:13	Oconomowoc, Wisconsin	Wisconsin	16230	Oconomowoc	43.1116731	-88.4992659	1	Light
9/15/13 20:30	West Chester, Pennsylvania	Pennsylvania	18968	West Chester	39.96018465	-75.6054707348115	1	Oval
9/15/13 21:00	Gainesville, Georgia	Georgia	35533	Gainesville	29.651907	-82.3247976	3	Formation
9/15/13 21:00	Goshen, Indiana	Indiana	32219	Goshen	41.5815012	-85.8346529	3	Rectangle
9/16/13 00:00	Green Bay, Wisconsin	Wisconsin	104779	Green Bay	44.5418195	-87.8688458600556	10	Other
9/16/13 00:00	Idaho Falls, Idaho	Idaho	58292	Idaho Falls	43.4930789	-112.044349	5	Circle
9/16/13 18:30	Goodyear, Arizona	Arizona	72864	Goodyear	33.435533	-112.3579609	7	Changing
9/16/13 20:03	Windsor, California	California	27243	Windsor	42.3032758	-83.0285111	2	Light
9/16/13 21:00	Fergus Falls, Minnesota	Minnesota	13351	Fergus Falls	46.2830152	-96.0775581	1	Unknown
9/16/13 21:00	Burbank, California	California	104709	Burbank	34.181547	-118.3084489	10	Changing
9/16/13 23:00	Troy, Idaho	Idaho	882	Troy	46.736836	-116.7696025	0	Light
9/16/13 23:00	San Diego, California	California	1355896	San Diego	32.7469869	-117.21177	135	Unknown
9/17/13 00:00	Fayetteville, Arkansas	Arkansas	78960	Fayetteville	36.069366	-94.2054431750924	7	Triangle
9/17/13 04:25	Ocoee, Florida	Florida	39172	Ocoee	28.5380295	-81.5450026317181	3	Other
9/17/13 15:30	Mesa, Arizona	Arizona	457587	Mesa	33.4153149	-111.8312672	45	Triangle
9/17/13 16:20	Flint, Michigan	Michigan	99763	Flint	38.0633815	-88.6272778	9	Changing
9/17/13 16:45	Memphis, Tennessee	Tennessee	653450	Memphis	35.1490215	-90.0516285	65	Other
9/17/13 19:30	Newark, New Jersey	New Jersey	278427	Newark	40.735657	-74.1723667	27	Circle
9/17/13 21:34	Akron, Ohio	Ohio	198100	Akron	41.0814447	-81.5190053	19	Unknown
9/17/13 21:45	Riverside, California	California	316619	Riverside	33.9533546	-117.3961623	31	Circle
9/17/13 22:00	Portland, Maine	Maine	66318	Portland	43.6610277	-70.2548596	6	Light
9/18/13 05:00	Bridgeton, Missouri	Missouri	11686	Bridgeton	38.7669954	-90.4115057	1	Light
9/18/13 09:00	Suffolk, Virginia	Virginia	85728	Suffolk	52.2412653	1.04669862938807	8	Triangle
9/18/13 11:00	Hamilton, Alabama	Alabama	6804	Hamilton	-37.7876214	175.2813186	0	Fireball
9/18/13 20:30	Dallas, Texas	Texas	1257676	Dallas	32.7761963	-96.7968994	125	Other
9/18/13 21:05	Baltimore, Maryland	Maryland	622104	Baltimore	39.2908608	-76.6108073	62	Light
9/18/13 21:10	Centerville, Ohio	Ohio	104	Centerville	39.6283928	-84.1593818	0	Triangle
9/18/13 21:10	Centerville, Ohio	Ohio	23965	Centerville	39.6283928	-84.1593818	2	Triangle
9/18/13 21:11	Boise, Idaho	Idaho	214237	Boise	43.615046	-116.2044429	21	Formation
9/18/13 21:30	Shelbyville, Kentucky	Kentucky	14761	Shelbyville	38.2120144	-85.2235666	1	Cigar
9/18/13 21:30	Seattle, Washington	Washington	652405	Seattle	47.6038321	-122.3300624	65	Light
9/18/13 21:50	Clermont, Florida	Florida	30033	Clermont	28.5395615	-81.7521576444954	3	Light
9/18/13 22:00	Newfield, New Jersey	New Jersey	1542	Newfield	39.5465044	-75.0248964	0	Other
9/18/13 22:00	Everett, Washington	Washington	105370	Everett	47.9673056	-122.2013998	10	Fireball
9/18/13 22:30	Ketchum, Idaho	Idaho	2706	Ketchum	43.6807405	-114.363662	0	Circle
9/18/13 22:30	Suwanee, Georgia	Georgia	17688	Suwanee	34.0514898	-84.0712997	1	Light
9/18/13 23:00	Tucson, Arizona	Arizona	526116	Tucson	32.2217429	-110.926479	52	Circle
9/18/13 23:50	Cumming, Georgia	Georgia	5613	Cumming	34.2073196	-84.1401926	0	Light
9/19/13 11:00	Berlin, Maryland	Maryland	4562	Berlin	38.3226154	-75.2176892	0	Light
9/19/13 11:20	Klamath Falls, Oregon	Oregon	21207	Klamath Falls	42.224867	-121.7816704	2	Teardrop
9/19/13 15:00	Sharpsburg, Kentucky	Kentucky	337	Sharpsburg	38.2020214	-83.9293681	0	Sphere
9/19/13 19:45	Albuquerque, New Mexico	New Mexico	556495	Albuquerque	35.0841034	-106.6509851	55	Circle
9/19/13 20:05	Northville, New York	New York	1087	Northville	40.9700994	-72.6189819	0	Fireball
9/19/13 20:10	Sequim, Washington	Washington	6669	Sequim	48.0850591	-123.1078665	0	Light
9/19/13 20:30	Asbury Park, New Jersey	New Jersey	15855	Asbury Park	40.2203907	-74.0120817	1	Sphere
