	count	lat	lon	name	state
391	69	43.3411111111111	-73.6105555555555	Glens Falls, Floyd Bennett Memorial Airport	NY
392	0	62.16027777777779	-145.4575	Gulkana, Gulkana Airport	AK
393	69	33.651388888888896	-97.1969444444445	Gainesville, Gainesville Municipal Airport	TX
394	10	45.016388888888905	-84.6888888888889	Gaylord, Otsego County Airport	MI
395	32	37.0316666666667	-85.95361111111109	Glasgow, Glasgow Municipal Airport	KY
396	33	36.60527777777779	-94.73861111111108	Grove, Grove Municipal Airport	OK
397	68	34.8461111111111	-82.3461111111111	Greenville, Greenville Downtown Airport	SC
398	47	35.8519444444444	-97.4075	Guthrie, Guthrie Municipal Airport	OK
399	12	47.2166666666667	-93.5166666666667	Grand Rapids, Grand Rapids/Itasca County Airport-Gordon Newstrom Field	MN
400	65	34.2472222222222	-82.1547222222222	Greenwood, Greenwood County Airport	SC
401	76	41.5261111111111	-85.7866666666667	Goshen, Goshen Municipal Airport	IN
402	0	28.533333333333303	-90.9833333333333	Ship Shoal 207A	LA
403	86	30.6833333333333	-97.6833333333333	Georgetown, Georgetown Municipal Airport	TX
404	1	36.6816666666667	-101.50527777777799	Guymon / Guymon Municipal Airport	OK
405	110	34.2719444444444	-83.8302777777778	Gainesville, Gilmer Memorial Airport	GA
406	59	38.835	-94.56138888888891	Kansas City, Richards-Gebaur Airport	MO
407	265	48.2	-122.5	Seattle NEXRAD	WA
408	80	35.4605555555556	-77.965	Goldsboro, Goldsboro-Wayne Municipal Airport	NC
409	133	44.756111111111096	-94.08111111111108	Glencoe, Glencoe Municipal Airport	MN
410	0	28.466666666666697	-93.7333333333333	High Island 264C	LA
411	0	27.95	-93.9833333333333	High Island A572c	LA
412	50	35.2744444444444	-96.675	Seminole, Seminole Municipal Airport	OK
413	47	36.433333333333294	-96.3833333333333	Hominy Municipal	OK
414	177	39.3613888888889	-84.5208333333333	Hamilton, Butler County Regional Airport	OH
415	16	35.2666666666667	-75.55	Cape Hatteras	NC
416	125	35.6538888888889	-79.895	Asheboro, Asheboro Municipal Airport	NC
417	8	34.9894444444444	-99.0525	Hobart, Hobart Municipal Airport	OK
418	1	27.3333333333333	-98.7333333333333	Hebbronville, Jim Hogg County Airport	TX
419	41	30.5208333333333	-90.4175	Hammond, Hammond Municipal Airport	LA
420	32	29.3594444444444	-99.1741666666667	Hondo, Hondo Municipal Airport	TX
421	188	38.716666666666704	-77.5166666666667	Manassas, Manassas Regional Airport/Harry P. Davis Field	VA
422	11	31.35	-85.6666666666667	Hanchey AHP / Ozark	AL
423	43	35.0333333333333	-79.5	Mackall U. S. Army Airfield	NC
424	77	29.466666666666697	-95.0833333333333	Houston / Galviston Nexrad	TX
425	1	35.9	-100.4	Canadian, Hemphill County Airport	TX
426	17	47.3866666666667	-92.83888888888892	Hibbing, Chisholm-Hibbing Airport	MN
427	65	44.366111111111096	-71.5525	Whitefield, Mount Washington Regional Airport	NH
428	8	43.1	-107.316666666667	Hiland	WY
429	48	36.7666666666667	-80.8166666666667	Hillsville	VA
430	6	46.25	-114.15	Hamilton / Ravalli County	MT
431	40	46.5666666666667	-119.6	Hanford	WA
432	68	40.0852777777778	-78.5122222222222	Bedford, Bedford County Airport	PA
433	32	38.25	-86.95	Huntingburg	IN
434	20	41.5844444444444	-95.33972222222219	Harlan, Harlan Municipal Airport	IA
435	0	59.243888888888904	-135.509444444444	Haines, Haines Airport	AK
436	4	59.6425	-151.48722222222202	Homer, Homer Airport	AK
437	23	33.5294444444444	-82.5163888888889	Thomson, Thomson-McDuffie County Airport	GA
438	130	32.7469444444444	-96.53027777777781	Mesquite, Mesquite Metro Airport	TX
439	91	30.3166666666667	-97.7666666666667	Austin City, Austin Camp Mabry	TX
440	38	30.4166666666667	-86.6833333333333	Hurlburt Field	FL
441	35	37.8113888888889	-88.5491666666667	Harrisburg, Harrisburg-Raleigh Airport	IL
442	34	37.95	-79.8333333333333	Hot Springs / Ingalls	VA
443	72	35.9	-82.8166666666667	Hot Springs Aviation Weather Reporting Station	NC
444	9	44.351111111111095	-84.6741666666667	Houghton Lake, Roscommon County Airport	MI
445	137	40.9594444444445	-72.2519444444444	East Hampton, East Hampton Airport	NY
446	17	46.1230555555556	-67.7919444444444	Houlton, Houlton International Airport	ME
447	34	29.5666666666667	-90.6666666666667	Houma-Terrebonne	LA
448	252	41.2638888888889	-72.8872222222222	New Haven, Tweed-New Haven Airport	CT
449	110	29.893611111111102	-97.8647222222222	San Marcos, San Marcos Municipal Airport	TX
450	15	46.0205555555556	-91.4502777777778	Hayward, Hayward Municipal Airport	WI
451	29	43.4333333333333	-83.8625	Saginaw, Saginaw County H.W. Browne Airport	MI
452	118	41.7794444444444	-80.6966666666667	Ashtabula, Ashtabula County Airport	OH
453	39	37.540833333333296	-87.9516666666667	Sturgis, Sturgis Municipal Airport	KY
454	151	40.2411111111111	-84.1508333333333	Sidney, Sidney Municipal Airport	OH
455	42	37.6002777777778	-81.5591666666667	Pineville, Kee Field Airport	WV
456	12	39.9875	-90.8041666666667	Mount Sterling, Mount Sterling Municipal Airport	IL
457	155	43.107222222222205	-78.94527777777779	Niagara Falls, Niagara Falls International Airport	NY
458	19	40.716666666666704	-95.0333333333333	Clarinda	IA
459	3	43.9333333333333	-106.65	I-25 Divide	WY
460	0	43.0255555555556	-102.523055555556	Pine Ridge, Pine Ridge Airport	SD
461	2	31.7358333333333	-93.0991666666667	Natchitoches, Natchitoches Regional Airport	LA
462	193	41.54	-87.53222222222219	Chicago, Lansing Municipal Airport	IL
463	122	35.7666666666667	-79.0641666666667	Chapel Hill, Williams Airport	NC
464	38	42.45	-91.9333333333333	Independence, Independence Municipal Airport	IA
465	32	33.7797222222222	-82.81638888888891	Washington, Washington-Wilkes County Airport	GA
466	230	41.7419444444444	-72.18361111111109	Willimantic, Windham Airport	CT
467	19	39.7741666666667	-90.23861111111108	Jacksonville, Jacksonville Municipal Airport	IL
468	4	44.3	-104.633333333333	Inyan Kara	WY
469	130	41.0713888888889	-87.84638888888891	Kankakee, Greater Kankakee Airport	IL
470	40	41.69	-93.5658333333333	Ankeny, Ankeny Regional Airport	IA
471	0	59.749166666666696	-154.909166666667	Iliamna, Iliamna Airport	AK
472	17	45.116666666666696	-95.0833333333333	Willmar, Willmar Municipal Airport-John L Rice Field	MN
473	262	39.4283333333333	-83.7791666666667	Wilmington, Airborne Airpark Airport	OH
474	11	45.8141666666667	-88.10888888888891	Iron Mountain / Kingsford, Ford Airport	MI
475	7	31.7797222222222	-103.20138888888901	Wink, Winkler County Airport	TX
476	50	41.6327777777778	-91.5430555555556	Iowa City, Iowa City Municipal Airport	IA
477	117	35.4830555555556	-81.16138888888891	Lincolnton, Lincolnton-Lincoln County Regional Airport	NC
478	71	41.8127777777778	-85.4391666666667	Sturgis, Kirsch Municipal Airport	MI
479	234	28.2897222222222	-81.4372222222222	Orlando, Kissimmee Municipal Airport	FL
480	40	35.3333333333333	-77.6166666666667	Kinston, Kinston Regional Jetport at Stallings Field	NC
481	1	45.974722222222205	-86.1719444444444	Manistique, Schoolcraft County Airport	MI
482	39	44.359166666666695	-89.83694444444441	Wisconsin Rapids, Alexander Field South Wood County Airport	WI
483	5	46.5333333333333	-90.1333333333333	Ironwood, Gogebic-Iron County Airport	MI
484	66	43.9636111111111	-69.7116666666667	Wiscasset, Wiscasset Airport	ME
485	84	29.8166666666667	-95.6666666666667	West Houston / Lakeside	TX
486	19	30.8855555555556	-94.0347222222222	Jasper, Jasper County-Bell Field Airport	TX
487	0	30.510833333333302	-99.76638888888891	Junction, Kimble County Airport	TX
488	23	38.5944444444444	-92.1558333333333	Jefferson City, Jefferson City Memorial Airport	MO
489	28	37.5913888888889	-83.3144444444444	Jackson, Carroll Airport	KY
490	96	35.540833333333296	-78.3902777777778	Smithfield, Johnston County Airport	NC
491	195	41.5180555555556	-88.17527777777781	Joliet, Joliet Regional Airport	IL
492	126	35.385277777777794	-80.7097222222222	Concord, Concord Regional Airport	NC
493	5	31.869166666666697	-95.21722222222219	Jacksonville, Cherokee County Airport	TX
494	1	41.7	-106.21666666666701	Arlington	WY
495	26	35.4380555555556	-94.8027777777778	Sallisaw, Sallisaw Municipal Airport	OK
496	146	42.6166666666667	-89.0333333333333	Janesville / Rock County	WI
497	25	35.864722222222206	-98.4208333333333	Watonga, Watonga Airport	OK
498	229	39.7333333333333	-77.4333333333333	Fort Ritchie	MD
499	77	42.2597222222222	-84.45944444444442	Jackson, Jackson County-Reynolds Field Airport	MI
500	11	43.986388888888904	-94.5580555555556	St. James, St. James Municipal Airport	MN
501	27	32.6452777777778	-81.5963888888889	Sylvania, Plantation Airpark	GA
502	63	41.9213888888889	-84.5858333333333	Hillsdale, Hillsdale Municipal Airport	MI
503	228	39.0833333333333	-77.5666666666667	Leesburg / Godfrey	VA
504	0	64.3241666666667	-158.73305555555598	Kaltag, Kaltag Airport	AK
505	0	67.73111111111109	-164.5425	Kivalina, Kivalina Airport	AK
506	134	32.6666666666667	-117.483333333333	Point Loma / Cabrillo	CA
507	0	28.2	-94.2	High Island A489b	LA
508	109	34.0166666666667	-119.366666666667	Anacapa Island	CA
509	294	34.0333333333333	-118.683333333333	Malibu Beach	CA
510	142	32.7666666666667	-117.233333333333	Mission Beach	CA
511	167	34.1666666666667	-119.21666666666701	Oxnard / Channel Island	CA
512	345	33.7333333333333	-118.4	Point Vincente	CA
513	0	33.45	-120.03333333333299	El Capitan Beach	CA
514	89	34.6072222222222	-79.06	Lumberton, Lumberton Municipal Airport	NC
515	63	29.115277777777802	-95.4630555555556	Angleton / Lake Jackson, Brazoria County Airport	TX
516	177	43.5666666666667	-71.4166666666667	Laconia, Laconia Municipal Airport	NH
517	225	28.8225	-81.8088888888889	Leesburg, Leesburg Regional Airport	FL
518	89	44.05	-70.2833333333333	Auburn-Lewiston	ME
519	29	33.0088888888889	-85.0725	La Grange, Callaway Airport	GA
520	46	61.1780555555556	-149.963611111111	Anchorage, Lake Hood Sea Plane Base	AK
521	152	39.757222222222204	-82.6633333333333	Lancaster, Fairfield County Airport	OH
522	9	31.6666666666667	-93.45	Ft. Polk, Peason Ridge	LA
523	42	34.4666666666667	-111.766666666667	Lake Havasu Automatic Weather Observing / Reporting System	AZ
524	26	31.8833333333333	-81.5666666666667	Ft. Stewart	GA
525	85	36.0233333333333	-78.3302777777778	Louisburg, Franklin County Airport	NC
526	6	46.95	-67.8833333333333	Loring Air Force Base / Limeston	ME
527	67	38.0097222222222	-77.9702777777778	Louisa, Louisa County Airport/Freeman Field	VA
528	128	32.5791666666667	-96.71888888888891	Lancaster, Lancaster Airport	TX
529	7	46.1538888888889	-89.21194444444441	Land O' Lakes, Kings Land O' Lakes Airport	WI
530	30	36.9833333333333	-82.5333333333333	Wise / Lonesome Pine	VA
531	60	43.2119444444444	-90.18138888888892	Lone Rock, Tri-County Regional Airport	WI
532	388	40.1375	-75.265	Philadelphia, Wings Field Airport	PA
533	15	42.7780555555556	-96.19361111111108	Le Mars, Le Mars Municipal Airport	IA
534	1	40.7388888888889	-116.80277777777799	Elko Nexrad	NV
535	207	33.9833333333333	-78.4333333333333	Wilmington Nexrad	NC
536	54	44.8922222222222	-91.8677777777778	Menomonie, Menomonie Municipal Airport-Score Field	WI
537	141	44.627777777777794	-93.22805555555558	Minneapolis, Airlake Airport	MN
538	21	38.7605555555556	-87.59888888888891	Lawrenceville, Lawrenceville-Vincennes International Airport	IL
539	32	45.95	-94.35	Little Falls, Little Falls/Morrison County Airport-Lindbergh Field	MN
540	56	38.959722222222204	-94.3716666666667	Lee's Summit, Lee's Summit Municipal Airport	MO
541	111	33.9780555555556	-83.9625	Lawrenceville, Gwinnett County-Briscoe Field Airport	GA
542	25	31.1061111111111	-98.1958333333333	Lampasas, Lampasas Airport	TX
543	11	35.6375	-91.17611111111108	Newport, Newport Municipal Airport	AR
544	32	37.1858333333333	-88.7505555555556	Metropolis, Metropolis Municipal Airport	IL
545	10	34.5452777777778	-94.2025	Mena, Mena Intermountain Municipal Airport	AR
546	57	34.8613888888889	-86.5572222222222	Huntsville, Madison County Executive Airport	AL
547	9	34.0997222222222	-93.06611111111108	Arkadelphia, Dexter B Florence Memorial Field Airport	AR
548	27	34.680833333333304	-90.34638888888891	Tunica, Tunica Municipal Airport	MS
549	20	30.836666666666698	-85.18361111111109	Marianna, Marianna Municipal Airport	FL
550	17	42.080833333333295	-122.715833333333	Medford Nexrad	OR
551	10	44.2666666666667	-86.25	Manistee, Manistee County-Blacker Airport	MI
552	4	55.0302777777778	-131.576111111111	Annette, Annette Island Airport	AK
553	23	43.532777777777795	-84.0794444444444	Saginaw, MBS International Airport	MI
554	0	62.9561111111111	-155.605833333333	McGrath, McGrath Airport	AK
555	9	43.157777777777795	-93.33138888888891	Mason City, Mason City Municipal Airport	IA
556	44	34.791388888888896	-79.3680555555555	Maxton, Laurinburg-Maxton Airport	NC
557	27	45.5113888888889	-118.424722222222	Meacham, Meacham	OR
558	33	44.6380555555556	-90.1875	Marshfield, Marshfield Municipal Airport	WI
559	68	37.65	-75.7666666666667	Melfa / Accomack Airport	VA
560	144	45.2361111111111	-93.9855555555555	Maple Lake, Maple Lake Municipal Airport	MN
561	250	41.5091666666667	-74.265	Montgomery, Orange County Airport	NY
562	10	31.0847222222222	-83.80305555555559	Moultrie, Moultrie Municipal Airport	GA
563	180	39.588888888888896	-84.2247222222222	Dayton, Dayton-Wright Brothers Airport	OH
564	12	41.315833333333295	-122.316111111111	Mount Shasta	CA
565	26	34.7833333333333	-76.8833333333333	Newport	NC
566	152	45.0625	-93.3508333333333	Minneapolis, Crystal Airport	MN
567	46	42.1105555555556	-92.91611111111109	Marshalltown, Marshalltown Municipal Airport	IA
568	8	43.65	-94.9833333333333	Jackson, Jackson Municipal Airport	MN
569	34	36.9	-81.35	Marion / Wytheville	VA
570	54	21.1577777777778	-157.09861111111098	Kaunakakai, Molokai Airport	HI
571	50	35.6569444444444	-95.35972222222219	Muskogee, Davis Field	OK
572	78	44.2166666666667	-93.9166666666667	Mankato, Mankato Regional Airport	MN
573	175	42.9666666666667	-88.55	Milwaukee NEXRAD	WI
574	12	34.8822222222222	-95.78305555555549	McAlester, McAlester Regional Airport	OK
575	168	25.6166666666667	-80.4166666666667	Miami Nexrad	FL
576	7	42.1666666666667	-112.3	Malad City	ID
577	33	41.1958333333333	-96.1122222222222	Omaha, Millard Airport	NE
578	15	33.1541666666667	-83.24055555555559	Milledgeville, Baldwin County Airport	GA
579	19	47.4541666666667	-115.669722222222	Mullan Pass, Mullan Pass Vor	ID
580	217	41.5097222222222	-72.8277777777778	Meriden, Meriden Markham Municipal Airport	CT
581	10	44.45	-95.8166666666667	Marshall, Southwest Minnesota Regional Airport - Marshall/Ryan Field	MN
582	128	41.3666666666667	-88.6833333333333	Marseilles Island	IL
583	41	33.9166666666667	-80.8	McEntire Air National Guard Weather Facility Base	SC
584	114	39.216666666666704	-104.633888888889	Elbert Mountain, Monument Pass	CO
585	67	33.5833333333333	-80.2166666666667	Manning / Cooper Regional	SC
586	24	45.133333333333304	-87.6333333333333	Menominee, Menominee-Marinette Twin County Airport	MI
587	160	40.6166666666667	-83.0683333333333	Marion, Marion Municipal Airport	OH
588	13	43.616666666666696	-84.7333333333333	Mount Pleasant, Mount Pleasant Municipal Airport	MI
589	7	45.5666666666667	-95.9666666666667	Morris, Morris Municipal Airport	MN
590	96	44.2047222222222	-72.5661111111111	Barre / Montpelier, Knapp State Airport	VT
591	24	40.9466666666667	-91.51111111111109	Mount Pleasant, Mount Pleasant Municipal Airport	IA
592	13	40.52027777777779	-90.6525	Macomb, Macomb Municipal Airport	IL
593	323	42.2122222222222	-71.1147222222222	East Milton	MA
594	5	44.5666666666667	-112.316666666667	Monida	MT
595	4	46.5333333333333	-87.55	Marquette	MI
596	93	36.0088888888889	-86.52	Smyrna, Smyrna Airport	TN
597	89	35.55	-87.1833333333333	Columbia / Maury County	TN
598	0	30.3666666666667	-104.016666666667	Marfa	TX
599	22	34.7336111111111	-76.66055555555559	Beaufort, Michael J Smith Field Airport	NC
600	53	42.885277777777794	-90.23194444444451	Mineral Point, Iowa County Airport	WI
601	102	35.8213888888889	-81.6108333333333	Morganton, Morganton-Lenoir Airport	NC
602	66	36.1666666666667	-83.4	Morristown Nexrad	TN
603	48	44.9358333333333	-74.84555555555549	Massena, Massena International-Richards Field	NY
604	89	41.7	-74.8	Monticello, Sullivan County International Airport	NY
605	4	24.725833333333302	-81.0477777777778	Marathon, Marathon Airport	FL
606	19	39.4780555555556	-88.2791666666667	Mattoon / Charleston, Coles County Memorial Airport	IL
607	4	55.576111111111096	-133.076111111111	Klawock, Klawock Airport	AK
608	69	36.6333333333333	-80.0166666666667	Martinsville	VA
609	52	44.133333333333304	-87.6833333333333	Manitowoc, Manitowoc County Airport	WI
610	26	41.433333333333294	-112.75	Salt Lake Nexrad	UT
611	56	41.3666666666667	-91.15	Muscatine	IA
612	181	37.1666666666667	-121.9	Monterey NEXRAD	CA
613	9	44.9666666666667	-95.7166666666667	Montevideo, Montevideo-Chippewa County Airport	MN
614	75	44.5361111111111	-72.6161111111111	Morrisville, Morrisville-Stowe State Airport	VT
615	19	38.316666666666706	-88.8666666666667	Mount Vernon, Mount Vernon Airport	IL
616	122	41.3922222222222	-70.6166666666667	Vineyard Haven, Marthas Vineyard Airport	MA
617	24	37.7502777777778	-89.00111111111109	Marion, Williamson County Regional Airport	IL
618	62	36.459722222222204	-80.55305555555559	Mount Airy, Mount Airy/Surry County Airport	NC
619	59	32.7816666666667	-98.0602777777778	Mineral Wells, Mineral Wells Airport	TX
620	9	43.9133333333333	-95.1094444444444	Windom, Windom Municipal Airport	MN
621	71	44.2666666666667	-71.3	Mount Washington	NH
622	375	34.2333333333333	-118.066666666667	Mount Wilson	CA
623	12	34.55	-93.5833333333333	Mount Ida	AR
624	53	42.2333333333333	-91.1666666666667	Monticello Municipal	IA
625	7	38.4844444444444	-106.316944444444	Salida Mountain, Monarch Pass	CO
626	24	46.4166666666667	-92.8	Moose Lake, Moose Lake Carlton County Airport	MN
627	4	47.6458333333333	-101.439444444444	Garrison	ND
628	238	39.7666666666667	-74.1	Barnegat Coast Guard Station	NJ
629	35	38.308333333333294	-75.1238888888889	Ocean City, Ocean City Municipal Airport	MD
630	382	40.8833333333333	-73.7333333333333	Bronx / Execution Coast Guard Station	NY
631	201	29.143055555555602	-81.63277777777779	Astor, Bombing Range Detachment Astor	FL
632	130	32.7333333333333	-96.9666666666667	Dallas United States Naval Air Station	TX
633	42	30.3911111111111	-87.6325	Barin, Barin Field, Naval Air Facility	AL
634	48	30.794166666666698	-81.55694444444441	Kings Bay, Naval Station	GA
635	20	35.0222222222222	-76.4625	Piney Island, Bt-11 Bombing Range	NC
636	45	30.697222222222198	-87.02	Milton, Whiting Field South	FL
637	3	57.7511111111111	-152.485555555556	Kodiak, Kodiak Airport	AK
638	1	43.3894444444444	-99.84277777777781	Winner, Wiley Field	SD
639	77	36.7008333333333	-76.1283333333333	Fentress, Naval Auxiliary Landing Field	VA
640	37	30.5116666666667	-86.95388888888891	Milton, Choctaw Pensacola, Naval Auxiliary Landing Field	FL
641	11	27.6925	-97.29111111111109	Corpus Christi, Corpus Christi Naval Air Station/Truax Field	TX
642	14	34.8791666666667	-76.3361111111111	Atlantic, Atlantic Field Outlying Landing Field	NC
643	4	28.236111111111104	-98.7241666666667	McMullen, McMullen Target Site	TX
644	41	36.3	-121.883333333333	Point Sur	CA
645	13	27.8891666666667	-98.0441666666667	Orange Grove, Naval Auxiliary Landing Field	TX
646	35	35.356666666666705	-89.8702777777778	Millington, Millington Municipal Airport	TN
647	160	37.4	-121.1	Crows Landing Naval Auxiliary Landing Field	CA
648	158	38.5125	-77.2916666666667	Quantico, Marine Corps Air Facility	VA
649	6	32.6236111111111	-113.76388888888901	Yuma, Marine Corps Air Station	AZ
650	73	30.2122222222222	-81.8702777777778	Cecil, Naval Air Station	FL
651	20	39.4	-123.816666666667	Fort Bragg	CA
652	16	40.0166666666667	-124.066666666667	Shelter Cove	CA
653	61	34.8333333333333	-77.6166666666667	Jacksonville, Albert J Ellis Airport	NC
654	32	41.316666666666706	-96.3666666666667	Valley	NE
655	86	29.1666666666667	-82.2166666666667	Ocala, Ocala International Airport-Jim Taylor Field	FL
656	9	31.5833333333333	-94.7166666666667	Nacogdoches, A L Mangham Jr. Regional Airport	TX
657	23	35.5705555555556	-77.0497222222222	Washington, Warren Field Airport	NC
658	8	31.9213888888889	-102.391666666667	Odessa, Odessa-Schlemeyer Field	TX
659	64	41.933333333333294	-85.0525	Coldwater, Branch County Memorial Airport	MI
660	141	45.3086111111111	-92.69	Osceola, L O Simenstad Municipal Airport	WI
661	62	37.7080555555556	-77.43444444444451	Ashland, Hanover County Municipal Airport	VA
662	48	33.463888888888896	-80.85361111111109	Orangeburg, Orangeburg Municipal Airport	SC
663	81	35.15	-106.816666666667	Albuquerque Nexrad	NM
664	43	44.6833333333333	-75.4666666666667	Ogdensburg International	NY
665	76	36.75	-86.5666666666667	Nashville NEXRAD	TN
666	12	35.544722222222205	-98.66833333333331	Weatherford, Thomas P Stafford Airport	OK
667	47	35.668055555555604	-95.94861111111109	Okmulgee, Okmulgee Municipal Airport	OK
668	135	39.15	-78.15	Winchester Regional	VA
669	50	42.2333333333333	-78.3666666666667	Olean Municipal	NY
670	24	38.7219444444444	-88.17638888888891	Olney-Noble, Olney-Noble Airport	IL
671	36	42.6808333333333	-91.9744444444444	Oelwein, Oelwein Municipal Airport	IA
672	93	38.247222222222206	-78.0455555555556	Orange, Orange County Airport	VA
673	0	34.0166666666667	-106.9	Socorro Municipal	NM
674	159	42.098611111111104	-83.1611111111111	Detroit/Grosse Ile, Grosse Ile Airport	MI
675	10	41.2261111111111	-92.4936111111111	Oskaloosa, Oskaloosa Municipal Airport	IA
676	34	32.955	-84.2644444444445	Thomaston, Thomaston-Upson County Airport	GA
677	47	36.0227777777778	-84.2333333333333	Oak Ridge	TN
678	6	48.0166666666667	-92.8666666666667	Orr	MN
679	12	42.9833333333333	-96.0666666666667	Orange City	IA
680	242	42.5716666666667	-72.2775	Orange, Orange Municipal Airport	MA
681	228	28.5463888888889	-81.3358333333333	Orlando, Orlando Executive Airport	FL
682	9	33.0952777777778	-94.96138888888892	Mount Pleasant, Mount Pleasant Regional Airport	TX
683	5	44.45	-83.3666666666667	Oscoda, Oscoda-Wurtsmith Airport	MI
684	11	43.65	-95.5833333333333	Worthington, Worthington Municipal Airport	MN
685	13	44.7786111111111	-95.03277777777781	Olivia, Olivia Regional Airport	MN
686	30	43.156111111111095	-90.6775	Boscobel, Boscobel Airport	WI
687	101	44.116666666666696	-93.25	Owatonna, Owatonna Degner Regional Airport	MN
688	22	37.74	-87.1666666666667	Owensboro, Owensboro-Daviess County Airport	KY
689	0	41.95	-116.1	Owyhee	NV
690	269	41.4833333333333	-73.1333333333333	Oxford, Waterbury-Oxford Airport	CT
691	35	41.3	-93.1166666666667	Knoxville	IA
692	41	60.7841666666667	-148.846111111111	Portage Glacier, Portage Visitor Center	AK
693	0	28.0	-93.0	Tenneco Platform	LA
694	4	32.45	-112.866666666667	Ajo Municipal	AZ
695	0	30.1666666666667	-102.416666666667	Sanderson	TX
696	14	29.6666666666667	-88.8833333333333	Main Pass B68	LA
697	0	29.0666666666667	-92.1833333333333	Vermilion B131	LA
698	4	47.75	-101.833333333333	Roseglen	ND
699	76	36.3988888888889	-76.0161111111111	Currituck, Currituck County Airport	NC
700	1	46.1441666666667	-115.59638888888901	Lowell	ID
701	0	42.9	-117.65	Rome Automatic Meteorological Observing System	OR
702	16	29.5622222222222	-91.5255555555556	Salt Point	LA
703	41	61.5961111111111	-149.091666666667	Palmer, Palmer Municipal Airport	AK
704	8	42.566666666666706	-106.85	Pathfinder Hill	WY
705	7	45.7	-90.4	Phillips / Price County	WI
706	0	56.57694444444451	-169.66305555555599	St. George Island, New St. George Airport	AK
707	172	40.533333333333296	-80.2166666666667	Pittsburgh Nexrad	PA
708	291	28.0	-82.15	Plant City, Plant City Municipal Airport	FL
709	0	39.6013888888889	-116.00555555555599	Eureka	NV
710	68	44.3336111111111	-89.01527777777781	Waupaca, Waupaca Municipal Airport	WI
711	23	43.0219444444444	-91.12472222222219	Prairie Du Chien, Prairie Du Chien Municipal Airport	WI
712	35	41.4	-92.9333333333333	Pella, Pella Municipal Airport	IA
713	86	42.6430555555556	-77.0494444444444	Penn Yan, Penn Yan Airport	NY
714	3	31.3822222222222	-103.510555555556	Pecos, Pecos Municipal Airport	TX
715	146	26.9177777777778	-81.9936111111111	Punta Gorda, Charlotte County Airport	FL
716	28	35.6333333333333	-77.4	Pitt-Greenville Airport	NC
717	139	40.4719444444444	-81.4236111111111	New Philadelphia, Harry Clever Field	OH
718	120	42.9166666666667	-82.5333333333333	St. Clair County International	MI
719	6	26.1591666666667	-97.3375	Port Isabel, Port Isabel-Cameron County Airport	TX
720	1	44.5666666666667	-106.816666666667	Piney Creek	WY
721	8	46.9005555555556	-95.0677777777778	Park Rapids, Park Rapids Municipal Airport	MN
722	6	45.9333333333333	-90.45	Park Falls	WI
723	1	28.653888888888897	-96.6811111111111	Port Lavaca, Calhoun County Airport	TX
724	4	45.570833333333304	-84.7966666666667	Pellston, Pellston Regional Airport of Emmet County Airport	MI
725	14	36.730555555555604	-97.0997222222222	Ponca City, Ponca City Municipal Airport	OK
726	144	45.55	-93.6	Princeton	MN
727	48	40.9236111111111	-88.62527777777781	Pontiac, Pontiac Municipal Airport	IL
728	11	36.7705555555556	-90.3222222222222	Poplar Bluff, Poplar Bluff Municipal Airport	MO
729	237	41.6266666666667	-73.8841666666667	Poughkeepsie, Dutchess County Airport	NY
730	3	35.612777777777794	-100.99611111111099	Pampa, Perry Lefors Field Airport	TX
731	54	39.6388888888889	-90.77833333333331	Pittsfield, Pittsfield Penstone Municipal Airport	IL
732	11	43.9833333333333	-96.3166666666667	Pipestone, Pipestone Municipal Airport	MN
733	19	39.7002777777778	-87.66972222222219	Paris, Edgar County Airport	IL
734	154	42.427222222222206	-73.2891666666667	Pittsfield, Pittsfield Municipal Airport	MA
735	41	37.1333333333333	-80.6833333333333	Dublin / New River Valley	VA
736	7	31.779444444444398	-95.70611111111108	Palestine, Palestine Municipal Airport	TX
737	6	46.1	-97.15	Lidgerwood Remote Automatic Meteorological Observing System	ND
738	7	28.7275	-96.2508333333333	Palacios, Palacios Municipal Airport	TX
739	46	37.183333333333294	-77.5166666666667	Petersburg, Dinwiddie County Airport	VA
740	26	29.716666666666697	-91.3333333333333	Patterson Memorial	LA
741	16	41.05	-105.46666666666701	Pumpkin Vine	WY
742	37	38.466666666666704	-104.183333333333	Pueblo NEXRAD	CO
743	38	34.7111111111111	-97.2233333333333	Pauls Valley, Pauls Valley Municipal Airport	OK
744	7	34.168055555555604	-101.717222222222	Plainview, Hale County Airport	TX
745	47	35.5411111111111	-97.6466666666667	Oklahoma City, Wiley Post Airport	OK
746	10	31.483333333333302	-97.3166666666667	Waco, Mc Gregor Executive Airport	TX
747	251	41.9086111111111	-70.72805555555558	Plymouth, Plymouth Municipal Airport	MA
748	1	36.4	-100.733333333333	Perryton, Perryton Ochiltree County Airport	TX
749	5	45.4069444444444	-83.8127777777778	Rogers City, Presque Isle County Airport	MI
750	2	40.1666666666667	-113.35	Granite Peak	UT
751	79	41.25	-112.25	Little Mountain	UT
752	22	41.05	-113.083333333333	Eagle Range	UT
753	193	42.7586111111111	-87.8177777777778	Racine, Batten International Airport	WI
754	11	27.7783333333333	-97.69027777777781	Robstown, Nueces County Airport	TX
755	9	45.4966666666667	-91.00027777777781	Ladysmith, Ruck County Airport	WI
756	23	41.0166666666667	-95.2666666666667	Red Oak	IA
