"","SightingDate","City","State","Shape","Duration","lon","lat","MilitaryDist","AirportDist","MeterologicalDist","SwampDist","HospitalDist","GolfDist","StorDist","MallDist","LibDist","Hour","Season","Month","Date","Year","Day","Date.Date","MilSw.diff","MilMet.diff","MetSw.diff","is.Round","Sw.Nearest","Met.Nearest","Mil.Nearest","mil.to.swamp.pref.rating","mil.to.swamp.pref.units","mil.to.met.pref.rating","mil.to.met.pref.units","MilMet.diff.mean.by.Roundness"
"6155","11/19/13 20:00","Albuquerque","NM","Triangle","10 minutes",-106.6509851,35.0841034,4.77533227874485,6.18674852820424,11.9619442293107,56.2381888421239,0.942344186858773,14.6015510751217,1.82667766159795,2.35707599035911,0.0452422612076272,20,"Autumn",11,0013-11-19,13,19,2013-11-19,-51.4628565633791,-7.18661195056582,-44.2762446128133,0,FALSE,FALSE,TRUE,11.7768116561107,10.7768116561107,2.50494489829611,1.50494489829611,2.65613366421381
"6156","11/19/13 19:50","Laguna Niguel","CA","Rectangle","10 minutes",-117.7075526,33.5225261,14.1924191321834,11.3865993589888,8.37146945428235,34.4089068266115,3.89827995682294,3.77290513424072,12.4730705513564,0.514931677162154,0.92909298114452,19,"Autumn",11,0013-11-19,13,19,2013-11-19,-20.2164876944281,5.82094967790102,-26.0374373723291,0,FALSE,TRUE,FALSE,2.42445678260617,1.42445678260617,0.589855004725644,0.410144995274356,2.65613366421381
"6157","11/19/13 19:30","Flowery Branch","GA","Triangle","30 minutes",-83.9251809,34.1851017,37.8502043089283,13.0740850420109,13.0143515200733,53.7898516923629,10.6762868387548,32.117054526679,56.2638363741342,7.10523141020835,25.9955202294525,19,"Autumn",11,0013-11-19,13,19,2013-11-19,-15.9396473834346,24.835852788855,-40.7755001722896,0,FALSE,TRUE,FALSE,1.42112447408044,0.421124474080438,0.343838342690356,0.656161657309644,2.65613366421381
"6158","11/19/13 19:30","Indian Trail","NC","Light","2 minutes",-80.6692352,35.0768141,27.8566649398842,7.89753039020137,34.4961597134897,46.9195075005214,5.97020892039872,15.7098544743431,5.97249743327039,5.25714963533796,10.6001945497216,19,"Autumn",11,0013-11-19,13,19,2013-11-19,-19.0628425606372,-6.63949477360552,-12.4233477870317,0,FALSE,FALSE,TRUE,1.68431890902143,0.684318909021433,1.23834492707342,0.238344927073424,2.65613366421381
"6159","11/19/13 19:00","San Diego","CA","Fireball","6 minutes",-117.21177,32.7469869,0.562515359799186,2.5503023947287,2.97567044549225,15.1433794476791,0.921923283081152,0.495441732338272,1.13881037631762,0.49707642597805,1.84043428362509,19,"Autumn",11,0013-11-19,13,19,2013-11-19,-14.5808640878799,-2.41315508569306,-12.1677090021868,1,FALSE,FALSE,TRUE,26.9208283540651,25.9208283540651,5.28993634334633,4.28993634334633,4.21601663434953
"6161","11/19/13 19:00","Jeffersonville","IN","Sphere","7-8 minutes",-85.7371847,38.2775702,31.973825058661,8.45758457109324,36.9430247184958,113.90707992047,3.37147447256147,47.6729113365558,1.68952234486042,1.49808471358169,113.305883418045,19,"Autumn",11,0013-11-19,13,19,2013-11-19,-81.9332548618091,-4.96919965983475,-76.9640552019744,1,FALSE,FALSE,TRUE,3.56251026305078,2.56251026305078,1.15541461338198,0.155414613381977,4.21601663434953
"6162","11/19/13 19:00","Santa Fe","NM","Unknown","10 minutes",-105.9377997,35.6869996,84.4580414899817,15.7504958022923,78.9032717352969,29.051771163269,0.0027138926638699,12.4584414328997,79.7465282746613,28.8596404413852,0.00271389266386989,19,"Autumn",11,0013-11-19,13,19,2013-11-19,55.4062703267127,5.55476975468478,49.8515005720279,0,TRUE,FALSE,FALSE,0.343978745549233,0.656021254450767,0.934230421914961,0.0657695780850387,2.65613366421381
"6163","11/19/13 18:35","Mount Airy","NC","Sphere","30 seconds",-80.6072859,36.4993007,74.0540547307183,53.3300163011226,6.54809614913915,182.70260350389,1.24732174831038,30.7452744786051,129.088589998693,33.5713408623292,52.2519191358318,18,"Autumn",11,0013-11-19,13,19,2013-11-19,-108.648548773172,67.5059585815791,-176.154507354751,1,FALSE,TRUE,FALSE,2.46715192258208,1.46715192258208,0.0884231953665454,0.911576804633455,4.21601663434953
"6164","11/19/13 18:20","Adel","GA","Triangle","5-7 minutes",-94.017453,41.6144325,23.5721613895242,30.8058951025224,28.2649083672558,30.8253982183706,0.463891495165808,3.41355896102614,25.7282860436817,23.5570967694089,0.256639244506169,18,"Autumn",11,0013-11-19,13,19,2013-11-19,-7.25323682884644,-4.69274697773159,-2.56048985111484,0,FALSE,FALSE,TRUE,1.30770351131525,0.307703511315254,1.19908004616908,0.199080046169085,2.65613366421381
"6165","11/19/13 18:00","Lodi","WI","Triangle","5 minutes",-89.5265093,43.313878,24.9446416263702,24.6760577645743,54.2258682165834,4.23773971845817,16.0897880498419,13.696420427567,25.9748607363763,23.5986869445877,15.976919136023,18,"Autumn",11,0013-11-19,13,19,2013-11-19,20.706901907912,-29.2812265902132,49.9881284981252,0,TRUE,FALSE,FALSE,0.1698857727416,0.8301142272584,2.17384835704589,1.17384835704589,2.65613366421381
"6166","11/19/13 18:00","Pittsburgh","PA","Light","2 hours",-79.9900861,40.4416941,14.7492894752976,0.523279592452288,21.7025933590204,76.2047531253792,0.385709576665553,4.57340019528261,0.710641524577639,4.84384178290747,2.25809129478973,18,"Autumn",11,0013-11-19,13,19,2013-11-19,-61.4554636500816,-6.95330388372284,-54.5021597663588,0,FALSE,FALSE,TRUE,5.16667282535939,4.16667282535939,1.47143314227905,0.471433142279049,2.65613366421381
"6167","11/19/13 17:55","Rio Rancho","NM","Triangle","1 hour",-106.632819,35.269381,23.1229538668256,25.5716521023926,12.9057944342601,36.5455924696224,7.97795729800895,27.3280811357908,7.53015578138334,10.2162897760023,4.63129614106386,17,"Autumn",11,0013-11-19,13,19,2013-11-19,-13.4226386027968,10.2171594325655,-23.6397980353623,0,FALSE,TRUE,FALSE,1.58048978863614,0.58048978863614,0.558137792800599,0.441862207199401,2.65613366421381
"6169","11/19/13 17:50","St. Johnsbury","VT","Circle","5 seconds",-72.0150951,44.4192249,65.4355506447155,49.2305527678928,0.341033167089967,20.8465455270501,0.12353756452262,42.9406172516857,157.031412742704,4.63384272603675,0.436964529967823,17,"Autumn",11,0013-11-19,13,19,2013-11-19,44.5890051176654,65.0945174776255,-20.5055123599601,1,FALSE,TRUE,FALSE,0.31858134181887,0.68141865818113,0.00521174138109753,0.994788258618903,4.21601663434953
"6171","11/19/13 16:00","Paterson","NJ","Circle","All the time",-74.171811,40.9167654,28.3015889947722,10.3016799334426,22.756603524827,9.93840711405744,0.612251184721381,7.63272259188735,15.0669448106685,4.89222000856711,0.520518621364199,16,"Autumn",11,0013-11-19,13,19,2013-11-19,18.3631818807147,5.54498546994513,12.8181964107696,1,TRUE,FALSE,FALSE,0.351160746341601,0.648839253658399,0.804075118504145,0.195924881495855,4.21601663434953
"6172","11/19/13 14:22","Hampton","GA","Sphere","5 minutes",-76.3452218,37.0298687,3.12468253101158,6.0495363917919,32.4890459717565,12.013284829974,0.972901259505804,6.66143303754399,1.78667330162785,1.49765486603877,1.07706263902691,14,"Autumn",11,0013-11-19,13,19,2013-11-19,-8.8886022989624,-29.3643634407449,20.4757611417825,1,FALSE,FALSE,TRUE,3.84464172303764,2.84464172303764,10.3975509989613,9.39755099896134,4.21601663434953
"6173","11/19/13 14:00","High Point","NC","Sphere","1 minute",-80.0053176,35.9556924,60.4708852066537,16.9388183176447,35.0025754912958,104.600448341537,12.7648823885973,22.4388505678243,91.9459472671166,15.833077973558,50.7963867483192,14,"Autumn",11,0013-11-19,13,19,2013-11-19,-44.1295631348831,25.4683097153579,-69.597872850241,1,FALSE,TRUE,FALSE,1.72976545628652,0.729765456286516,0.578833522474125,0.421166477525875,4.21601663434953
"6174","11/19/13 13:00","St. Charles","MI","Cylinder","15 seconds",-90.4823681,38.783194,31.6956795309124,10.4680013142163,16.945257741883,8.90654767790736,0.32087803736089,20.1187814136851,21.6512984283033,9.01094296748659,28.220899230921,13,"Autumn",11,0013-11-19,13,19,2013-11-19,22.789131853005,14.7504217890294,8.03871006397567,0,TRUE,FALSE,FALSE,0.28100194757525,0.71899805242475,0.534623582540849,0.465376417459151,2.65613366421381
"6175","11/19/13 12:35","Racine","WI","Cigar","5 seconds",-87.7828523,42.7261309,24.2500068631672,4.64575581600041,4.60200892185341,53.350463969865,1.11772206685149,21.3121383285457,25.2468880101603,4.57688836336352,0.0548989169039731,12,"Autumn",11,0013-11-19,13,19,2013-11-19,-29.1004571066978,19.6479979413138,-48.7484550480116,1,FALSE,TRUE,FALSE,2.20001851013485,1.20001851013485,0.189773510078601,0.810226489921399,4.21601663434953
"6176","11/19/13 07:50","Milton (Canada)","ON","Circle","10 seconds",-79.8828165,43.5136705,86.2242187552971,8.32394187692451,71.438897472547,121.872066559201,81.7624905750583,117.950851029913,100.609310394644,104.002078661508,182.995434238047,7,"Autumn",11,0013-11-19,13,19,2013-11-19,-35.6478478039035,14.78532128275,-50.4331690866535,1,FALSE,TRUE,FALSE,1.41343196051531,0.413431960515311,0.828524728942914,0.171475271057086,4.21601663434953
"6177","11/19/13 00:15","Rock Hill","SC","Circle","30 seconds",-81.0250784,34.9248667,33.1168156657117,7.58548701592537,7.13643783178568,71.9087733899739,3.17053262660746,10.5994595024148,19.9563336408804,1.12231912442117,0.0820193923519524,0,"Autumn",11,0013-11-19,13,19,2013-11-19,-38.7919577242622,25.9803778339261,-64.7723355581882,1,FALSE,TRUE,FALSE,2.17136738374355,1.17136738374355,0.215492875396669,0.784507124603331,4.21601663434953
"6178","11/18/13 22:00","Baltimore","MD","Sphere","3 minutes",-76.6108073,39.2908608,16.8407079492092,1.22434052972064,0.977184060565963,13.1067704144255,0.282384029383287,3.94781181521402,0.343052602685232,0.634913135282723,0.685615246436887,22,"Autumn",11,0013-11-18,13,18,2013-11-18,3.73393753478364,15.8635238886432,-12.1295863538596,1,FALSE,TRUE,FALSE,0.778279063680397,0.221720936319603,0.0580251176799162,0.941974882320084,4.21601663434953
"6179","11/18/13 21:51","Red Rock","AZ","Light","5 minutes",-111.4448576,33.9600405,93.39655204268,44.6996286695909,32.0769719732923,105.265495788664,32.1180990735027,34.4302306842949,52.2269238234555,52.03567212056,77.4447809570501,21,"Autumn",11,0013-11-18,13,18,2013-11-18,-11.8689437459836,61.3195800693877,-73.1885238153713,0,FALSE,TRUE,FALSE,1.12708117683573,0.127081176835733,0.343449209545058,0.656550790454942,2.65613366421381
"6180","11/18/13 21:00","Palmer","AK","Cylinder","20 minutes",-149.1099674,61.5980802,32.1254823317515,1.17814799494631,0.992416212879071,31.5052768653834,57.6611238808491,2172.95864279398,38.1389122978937,2183.39648303712,2265.41055592762,21,"Autumn",11,0013-11-18,13,18,2013-11-18,0.620205466368162,31.1330661188725,-30.5128606525043,0,FALSE,TRUE,FALSE,0.980694283125045,0.0193057168749549,0.0308918696575711,0.969108130342429,2.65613366421381
"6181","11/18/13 21:00","Haddam","CT","Circle","2 hours",-72.5120333,41.4773213,21.9450275976511,31.0241909616291,10.4020602792581,0.444269737079915,12.3694156028907,5.89160934688957,33.0253741563734,6.27346486653134,5.01090093266465,21,"Autumn",11,0013-11-18,13,18,2013-11-18,21.5007578605711,11.542967318393,9.95779054217815,1,TRUE,FALSE,FALSE,0.0202446652255506,0.979755334774449,0.474005340525135,0.525994659474865,4.21601663434953
"6182","11/18/13 20:28","Nashville","TN","Triangle","3 minutes",-86.7743419,36.1622257,75.7383330260324,9.60010715157875,28.5145504935972,43.7561436916411,0.90139473403428,3.96259485037262,0.824484291484649,4.03259920015713,1.05137023922647,20,"Autumn",11,0013-11-18,13,18,2013-11-18,31.9821893343914,47.2237825324352,-15.2415931980438,0,FALSE,TRUE,FALSE,0.577727841944995,0.422272158055005,0.376487695917421,0.623512304082579,2.65613366421381
"6183","11/18/13 19:45","Virginia Beach","VA","Sphere","5 seconds",-75.9774183,36.8529841,3.2852845249581,6.15072805728588,9.15733098990952,5.36369915265263,0.175720521377616,5.81449513479099,1.71039801620071,0.775624721771716,5.35794525139508,19,"Autumn",11,0013-11-18,13,18,2013-11-18,-2.07841462769452,-5.87204646495142,3.7936318372569,1,FALSE,FALSE,TRUE,1.63264372139002,0.632643721390015,2.78737835957338,1.78737835957338,4.21601663434953
"6184","11/18/13 19:00","Antioch","TN","Sphere","2 hours",-85.6583124,36.2753371,98.5424498924661,82.8581257378126,82.8542076858953,58.349214669494,8.18760555978586,14.6179029649861,89.4169204652993,18.7509617191938,13.5414846259164,19,"Autumn",11,0013-11-18,13,18,2013-11-18,40.1932352229722,15.6882422065708,24.5049930164013,1,TRUE,FALSE,FALSE,0.592122630735964,0.407877369264036,0.840797116129236,0.159202883870764,4.21601663434953
"6185","11/18/13 18:30","Red Lion","PA","Changing","1/2 hour",-76.6058001,39.9009334,37.7908174979974,12.3165469750071,63.6753572265747,68.9896595985292,10.4616710028475,6.57526460522784,61.6520571719815,8.49707019043454,0.246841967560708,18,"Autumn",11,0013-11-18,13,18,2013-11-18,-31.1988421005318,-25.8845397285773,-5.31430237195455,0,FALSE,FALSE,TRUE,1.82556674256081,0.825566742560811,1.68494257182843,0.684942571828432,2.65613366421381
"6186","11/18/13 17:59","Waldorf","MD","Fireball","4 minutes",-76.9063116959882,38.63501915,5.25217924186474,19.8414679215874,36.1641823373593,6.585802084206,2.19802546521925,18.2898285445657,20.8065247527189,0.579392833725793,3.73983071686231,17,"Autumn",11,0013-11-18,13,18,2013-11-18,-1.33362284234126,-30.9120030954946,29.5783802531533,1,FALSE,FALSE,TRUE,1.2539179987825,0.253917998782496,6.88555753183312,5.88555753183312,4.21601663434953
"6187","11/18/13 17:58","Chaska","MN","Disk","10 seconds",-93.6021791,44.7894072,32.1640092779544,31.7123541474429,33.9222350688702,6.95386838465593,0.239223932503389,5.76740169228614,30.7576572273363,24.0940338069313,0.33804690955475,17,"Autumn",11,0013-11-18,13,18,2013-11-18,25.2101408932985,-1.7582257909158,26.9683666842143,1,TRUE,FALSE,FALSE,0.216200297809956,0.783799702190044,1.05466438514308,0.0546643851430832,4.21601663434953
"6189","11/18/13 17:30","Oceanview","NJ","Triangle","30 seconds",-73.984514,40.395134,6.67549754690998,32.2779645540529,8.40674152919505,18.8311792036007,8.0449699232772,16.4944324310148,20.3150554218585,9.5733568749949,18.8636787637766,17,"Autumn",11,0013-11-18,13,18,2013-11-18,-12.1556816566908,-1.73124398228507,-10.4244376744057,0,FALSE,FALSE,TRUE,2.82094017281416,1.82094017281416,1.25934306321279,0.259343063212786,2.65613366421381
"6190","11/18/13 17:00","New Haven","CT","Cone","15+ minutes",-72.9257003,41.30729,53.1426006596157,0.958921094491979,5.00153719579146,2.57171490012261,0.670199231861893,4.86096688897552,2.22795431132212,0.344446806320053,0.217813842512688,17,"Autumn",11,0013-11-18,13,18,2013-11-18,50.5708857594931,48.1410634638242,2.42982229566885,0,TRUE,FALSE,FALSE,0.0483927182373843,0.951607281762616,0.0941154014615669,0.905884598538433,2.65613366421381
"6191","11/18/13 17:00","Crofton","MD","Oval","2 minutes",-76.6874671,39.0017772,2.89036918242674,11.1820685605636,17.678782139235,7.16232906430537,5.86063650699056,2.69907406824545,22.0737962156659,1.00680606739452,1.64817719649709,17,"Autumn",11,0013-11-18,13,18,2013-11-18,-4.27195988187863,-14.7884129568083,10.5164530749297,1,FALSE,FALSE,TRUE,2.47799800380238,1.47799800380238,6.11644430985527,5.11644430985527,4.21601663434953
"6192","11/18/13 16:45","Natick","MA","Light","Still ongoing",-71.346996,42.2836393,19.1016342896356,17.6779945434792,20.7023791409656,5.29278683930614,0.96621562561575,8.790372258023,13.9771412658393,2.23519498082478,0.153145735961899,16,"Autumn",11,0013-11-18,13,18,2013-11-18,13.8088474503294,-1.60074485133001,15.4095923016594,0,TRUE,FALSE,FALSE,0.277085549804394,0.722914450195606,1.0838014604959,0.0838014604958991,2.65613366421381
"6193","11/18/13 11:30","Pelham","AL","Light","10 minutes",-79.3461231,43.0393994,31.3443489733417,22.1014210957914,33.4209195531685,63.4186696242488,24.3293785494391,50.3642677648782,37.5472823207193,43.1435308600802,126.612031009464,11,"Autumn",11,0013-11-18,13,18,2013-11-18,-32.0743206509071,-2.07657057982685,-29.9977500710803,0,FALSE,FALSE,TRUE,2.02328878095973,1.02328878095973,1.06625023801238,0.0662502380123759,2.65613366421381
"6194","11/18/13 06:00","Nokesville","VA","Circle","1:00",-77.5797119,38.698729,8.58772709124404,6.11035747406604,5.82274695783089,35.7864674396097,11.1063946097211,20.3192811205454,40.8581416131062,9.66426157336052,0.202507501422656,6,"Autumn",11,0013-11-18,13,18,2013-11-18,-27.1987403483656,2.76498013341315,-29.9637204817788,1,FALSE,TRUE,FALSE,4.16716403064289,3.16716403064289,0.678031206157879,0.321968793842121,4.21601663434953
"6195","11/18/13 04:00","Merrimack","NH","Cigar","10 minute",-71.4934004,42.8650864,12.0511814257168,8.85438716273972,34.3065732026029,3.48274967219236,7.85540263854658,28.2212008183182,59.4794802281206,0.688877091157334,0.292580248749464,4,"Autumn",11,0013-11-18,13,18,2013-11-18,8.56843175352449,-22.2553917768861,30.8238235304106,1,TRUE,FALSE,FALSE,0.288996534792869,0.711003465207131,2.84673941837717,1.84673941837717,4.21601663434953
"6198","11/17/13 23:24","Orlando","FL","Sphere","20-30 seconds",-81.3790462,28.5421175,18.0851973113893,1.81669460546414,4.24762701889084,1.9409088446679,1.16656293918504,16.8746407858108,1.93018270876248,3.23089908391365,0.310920577369837,23,"Autumn",11,0013-11-17,13,17,2013-11-17,16.1442884667214,13.8375702924984,2.30671817422293,1,TRUE,FALSE,FALSE,0.107320302413599,0.892679697586401,0.234867607234557,0.765132392765443,4.21601663434953
"6199","11/17/13 22:02","Vero Beach","FL","Fireball","4 minutes",-80.3975399,27.6387163,49.625346836875,2.74689630301705,2.7549124051631,36.6425894643331,2.22851090636742,6.89784559322826,103.452443099254,1.47018031282827,0.467137225540954,22,"Autumn",11,0013-11-17,13,17,2013-11-17,12.9827573725419,46.8704344317119,-33.88767705917,1,FALSE,TRUE,FALSE,0.738384551442675,0.261615448557325,0.0555142196631664,0.944485780336834,4.21601663434953
"6200","11/17/13 20:00","Detroit","MI","Light","1 hour",-83.0567375,42.3486635,15.9287510403878,2.51497441528168,7.59661578524455,38.3382592004109,0.138428509335187,16.6467348087751,0.789746402730365,1.40685647124183,3.4229264368611,20,"Autumn",11,0013-11-17,13,17,2013-11-17,-22.4095081600231,8.33213525514327,-30.7416434151663,0,FALSE,TRUE,FALSE,2.40685908789729,1.40685908789729,0.47691220523085,0.52308779476915,2.65613366421381
"6201","11/17/13 20:00","Burlington (Canada)","ON","Light","~10 minutes",-79.8011553,43.3235642,71.2336380580126,2.03187860408834,59.7785413828438,106.985868802072,65.7152452652037,96.9649784423358,83.6023473034235,87.8650817283655,165.369041123314,20,"Autumn",11,0013-11-17,13,17,2013-11-17,-35.752230744059,11.4550966751688,-47.2073274192278,0,FALSE,TRUE,FALSE,1.50190095183602,0.50190095183602,0.839189784665501,0.160810215334499,2.65613366421381
"6202","11/17/13 19:30","Denver","CO","Light","1 minutes",-104.9847034,39.7391536,6.59210228780888,2.04112238714146,11.2218804482175,93.3681323909358,0.916465784656279,5.95284576859866,0.760177061201281,3.66033161281566,4.57324543177199,19,"Autumn",11,0013-11-17,13,17,2013-11-17,-86.7760301031269,-4.62977816040863,-82.1462519427183,0,FALSE,FALSE,TRUE,14.1636352584526,13.1636352584526,1.70232195410115,0.702321954101155,2.65613366421381
"6204","11/17/13 18:45","Newark","NJ","Fireball","7 seconds",-74.1723667,40.735657,18.0625317369943,0.698654120656196,18.1180956316873,12.4776384892327,1.01569852295114,6.62176936577461,0.595572857121608,3.0628020191659,0.734650446556299,18,"Autumn",11,0013-11-17,13,17,2013-11-17,5.58489324776154,-0.0555638946930621,5.6404571424546,1,TRUE,FALSE,FALSE,0.690802301189982,0.309197698810018,1.00307619637724,0.00307619637723656,4.21601663434953
"6206","11/17/13 18:16","Arvada","CO","Light","5 minutes",-105.0874842,39.8027644,17.658563205151,9.28244428576053,18.9894931205633,89.2841110724717,3.77302263201672,3.57678878169804,5.74973386471221,1.33527814384939,12.8549349355779,18,"Autumn",11,0013-11-17,13,17,2013-11-17,-71.6255478673207,-1.33092991541233,-70.2946179519083,0,FALSE,FALSE,TRUE,5.05613678956777,4.05613678956777,1.07537022689502,0.0753702268950225,2.65613366421381
"6207","11/17/13 18:00","Upper Marlboro","MD","Fireball","&lt;5 minutes",-76.7518462,38.8162654,8.46970716254138,9.99802343979809,27.096855970547,8.46880388033171,12.0468489103801,10.7565318771169,14.7074646872796,1.00077567744977,0.0398660298377806,18,"Autumn",11,0013-11-17,13,17,2013-11-17,0.000903282209675282,-18.6271488080056,18.6280520902153,1,TRUE,FALSE,FALSE,0.999893351423805,0.000106648576195195,3.19926715889153,2.19926715889153,4.21601663434953
"6210","11/17/13 17:00","Reno","NV","Circle","1 hour",-119.8136744,39.52927,72.0630439283345,0.188863496063529,38.5396587363322,67.8135155553831,0.486856608677269,3.65151590663068,1.13506333742473,1.73453490726008,15.0531679651209,17,"Autumn",11,0013-11-17,13,17,2013-11-17,4.24952837295137,33.5233851920023,-29.2738568190509,1,FALSE,TRUE,FALSE,0.941030406970077,0.0589695930299233,0.534804757548949,0.465195242451051,4.21601663434953
"6211","11/17/13 09:00","Clarkston","MI","Unknown","9:00-3:00",-83.4396633,42.7086411,39.5115214696869,8.668796106498,1.27931579090569,4.57046582524742,12.3730633398656,8.81638544726943,44.5394145427648,1.35728331282733,47.7557980102072,9,"Autumn",11,0013-11-17,13,17,2013-11-17,34.9410556444395,38.2322056787812,-3.29115003434173,0,FALSE,TRUE,FALSE,0.115674255387859,0.884325744612141,0.0323782973502344,0.967621702649766,2.65613366421381
"6214","11/17/13 00:00","Des Moines","IA","Sphere","2 minutes",-93.6037149,41.5910641,3.07590523441092,8.04358601014607,11.4426904187381,11.084270449459,0.358691678470582,4.89781943808787,0.574077626560956,5.53832934326483,1.29630409791879,0,"Autumn",11,0013-11-17,13,17,2013-11-17,-8.0083652150481,-8.36678518432719,0.358419969279094,1,FALSE,FALSE,TRUE,3.60357995605863,2.60357995605863,3.72010499241845,2.72010499241845,4.21601663434953
"6216","11/16/13 23:55","Jacksonville","FL","Unknown","3 minutes",-81.655651,30.3321838,7.35521343055022,10.9772585535279,23.4620263158577,12.0497021592635,1.5061895037031,27.3629710788178,0.312111570572614,2.53362801095108,0.464071315197203,23,"Autumn",11,0013-11-16,13,16,2013-11-16,-4.69448872871331,-16.1068128853074,11.4123241565941,0,FALSE,FALSE,TRUE,1.63825322990826,0.638253229908263,3.18984983065305,2.18984983065305,2.65613366421381
"6217","11/16/13 23:20","Davie","FL","Formation","4-5 minutes",-80.2841078887731,26.0758363,64.1757748901264,9.36080589474987,25.5597457504992,35.0085747393072,5.64440610703491,6.43244930557804,8.54709176511544,4.24232276294434,3.09589630423467,23,"Autumn",11,0013-11-16,13,16,2013-11-16,29.1672001508192,38.6160291396272,-9.44882898880805,0,FALSE,TRUE,FALSE,0.545510744502025,0.454489255497975,0.398277166021903,0.601722833978097,2.65613366421381
"6218","11/16/13 23:00","Taunton","MA","Fireball","2 minutes",-71.0897675,41.900101,37.7629342583815,6.69370643344189,6.61639365203851,2.78535319236806,0.838007104140798,19.6426344091645,28.0820045710431,3.10277748894215,12.5037274998737,23,"Autumn",11,0013-11-16,13,16,2013-11-16,34.9775810660134,31.146540606343,3.83104045967044,1,TRUE,FALSE,FALSE,0.0737589185551665,0.926241081444834,0.175208674378104,0.824791325621896,4.21601663434953
"6219","11/16/13 22:30","Cartersville","GA","Circle","1 minute",-84.7529082410782,34.180725,33.5062489215897,10.8949454814505,10.4524814147638,19.3200028497726,3.47570925485779,8.87894866778446,48.2611248921619,2.58413159980537,4.4857862831347,22,"Autumn",11,0013-11-16,13,16,2013-11-16,14.186246071817,23.0537675068258,-8.86752143500881,1,FALSE,TRUE,FALSE,0.576608945244355,0.423391054755645,0.311956179852433,0.688043820147567,4.21601663434953
"6220","11/16/13 22:30","Derby","KS","Fireball","5 seconds",-97.2689331,37.5455735,5.82742543729826,8.48214479941266,23.1239376392216,120.94366532294,13.8179524823935,68.1100017487834,7.50265982656525,13.8450644902598,47.0255260917168,22,"Autumn",11,0013-11-16,13,16,2013-11-16,-115.116239885642,-17.2965122019234,-97.8197276837186,1,FALSE,FALSE,TRUE,20.7542192730334,19.7542192730333,3.96812243897924,2.96812243897924,4.21601663434953
"6221","11/16/13 22:30","Gonzales","LA","Sphere","11 seconds",-97.4446061604483,29.5040815,78.4776011461034,79.7892468804097,59.3520812985455,72.926251730828,16.7522961823901,87.1037391401755,82.1651499905594,86.4203926927816,21.9845615780033,22,"Autumn",11,0013-11-16,13,16,2013-11-16,5.55134941527547,19.125519847558,-13.5741704322825,1,FALSE,TRUE,FALSE,0.929261988972619,0.0707380110273809,0.756293266253748,0.243706733746252,4.21601663434953
"6222","11/16/13 22:10","Crescent","OK","Sphere","15 seconds",-96.3835476,35.8830723,58.3709327773906,39.8997548390029,39.653005163173,243.245195425027,27.2271727154722,69.6714541968428,208.39284202716,26.9381763359877,185.428839541282,22,"Autumn",11,0013-11-16,13,16,2013-11-16,-184.874262647637,18.7179276142176,-203.592190261854,1,FALSE,TRUE,FALSE,4.16723159714943,3.16723159714943,0.679327933894731,0.320672066105269,4.21601663434953
"6223","11/16/13 21:54","Irmo","SC","Cigar","&gt;10 minutes",-81.1831513,34.0859829,22.7349341540963,17.3814523866908,40.0246216402336,22.9498277720073,10.5447878418621,19.1257373889878,99.3632687386716,2.28196033132133,16.5243106873379,21,"Autumn",11,0013-11-16,13,16,2013-11-16,-0.21489361791102,-17.2896874861372,17.0747938682262,1,FALSE,FALSE,TRUE,1.00945213284782,0.0094521328478227,1.76048988613508,0.76048988613508,4.21601663434953
"6225","11/16/13 21:43","Bladen","NE","Unknown","~30 seconds",-78.5627714,34.627971,61.9165927254735,45.5044196727853,45.5593962415243,2.65617644158952,4.57772018182525,82.2238354206078,122.461249568245,37.072083382242,77.3991034263076,21,"Autumn",11,0013-11-16,13,16,2013-11-16,59.260416283884,16.3571964839493,42.9032197999347,0,TRUE,FALSE,FALSE,0.042899266976245,0.957100733023755,0.735818853009661,0.264181146990339,2.65613366421381
"6227","11/16/13 20:30","West Des Moines","IA","Light","3 minutes",-93.7573893,41.5664297,7.14446734984932,8.63787691041944,18.864746070077,15.3094710177086,1.30265072426703,2.22068165064496,5.03804740191733,3.75253189223971,0.0963825580681515,20,"Autumn",11,0013-11-16,13,16,2013-11-16,-8.16500366785923,-11.7202787202277,3.55527505236846,0,FALSE,FALSE,TRUE,2.14284288359599,1.14284288359599,2.64046921153259,1.6404692115326,2.65613366421381
"6228","11/16/13 20:30","Rancho Santa Margarita","CA","Light","10 minutes",-117.603104,33.640855,18.6251207017732,12.4846750682047,22.4869061550937,41.1017063601474,10.5169595493015,4.77509482810294,7.81629260404222,4.06040303245441,7.72870507434636,20,"Autumn",11,0013-11-16,13,16,2013-11-16,-22.4765856583742,-3.86178545332049,-18.6148002050537,0,FALSE,FALSE,TRUE,2.2067887246623,1.2067887246623,1.2073428417005,0.207342841700501,2.65613366421381
"6229","11/16/13 20:25","West Des Moines","IA","Formation","1 minute",-93.7573893,41.5664297,7.14446734984932,8.63787691041944,18.864746070077,15.3094710177086,1.30265072426703,2.22068165064496,5.03804740191733,3.75253189223971,0.0963825580681515,20,"Autumn",11,0013-11-16,13,16,2013-11-16,-8.16500366785923,-11.7202787202277,3.55527505236846,0,FALSE,FALSE,TRUE,2.14284288359599,1.14284288359599,2.64046921153259,1.6404692115326,2.65613366421381
