6298491	Jackson, Carroll Airport	Jackson, Carroll Airport	KJKL	37.5913888888889	-83.3144444444444	S	STNM	US		KY				0	421	333	America/Kentucky/Monticello	2006-10-29
6298494	Smithfield, Johnston County Airport	Smithfield, Johnston County Airport	KJNX	35.5408333333333	-78.3902777777778	S	STNM	US		NC				0	50	46	America/Kentucky/Monticello	2006-10-29
6298495	Joliet, Joliet Regional Airport	Joliet, Joliet Regional Airport	KJOT	41.5180555555556	-88.1752777777778	S	STNM	US		IL				0	177	179	America/Chicago	2006-10-29
6298496	Concord, Concord Regional Airport	Concord, Concord Regional Airport	KJQF	35.3852777777778	-80.7097222222222	S	STNM	US		NC				0	210	213	America/Kentucky/Monticello	2006-10-29
6298497	Jacksonville, Cherokee County Airport	Jacksonville, Cherokee County Airport	KJSO	31.8691666666667	-95.2172222222222	S	STNM	US		TX				0	206	196	America/Chicago	2006-10-29
6297767	Arlington	Arlington	KARL	41.7	-106.216666666667	S	STNM	US		WY				0	2179	2202	America/Denver	2006-10-29
6298499	Sallisaw, Sallisaw Municipal Airport	Sallisaw, Sallisaw Municipal Airport	KJSV	35.4380555555556	-94.8027777777778	S	STNM	US		OK				0	161	152	America/Chicago	2006-10-29
6298500	Janesville / Rock County	Janesville / Rock County	KJVL	42.6166666666667	-89.0333333333333	S	STNM	US		WI				0	246	244	America/Chicago	2006-10-29
6298501	Watonga, Watonga Airport	Watonga, Watonga Airport	KJWG	35.8647222222222	-98.4208333333333	S	STNM	US		OK				0	472	472	America/Chicago	2006-10-29
6298502	Fort Ritchie	Fort Ritchie	KJWX	39.7333333333333	-77.4333333333333	S	STNM	US		MD				0	275	306	America/New_York	2006-10-29
6298503	Jackson, Jackson County-Reynolds Field Airport	Jackson, Jackson County-Reynolds Field Airport	KJXN	42.2597222222222	-84.4594444444444	S	STNM	US		MI				0	305	301	America/Detroit	2006-10-29
6298504	St. James, St. James Municipal Airport	St. James, St. James Municipal Airport	KJYG	43.9863888888889	-94.5580555555556	S	STNM	US		MN				0	325	330	America/Menominee	2006-10-29
6298505	Sylvania, Plantation Airpark	Sylvania, Plantation Airpark	KJYL	32.6452777777778	-81.5963888888889	S	STNM	US		GA				0	57	48	America/Kentucky/Monticello	2006-10-29
6298506	Hillsdale, Hillsdale Municipal Airport	Hillsdale, Hillsdale Municipal Airport	KJYM	41.9213888888889	-84.5858333333333	S	STNM	US		MI				0	360	355	America/Detroit	2006-10-29
6298507	Leesburg / Godfrey	Leesburg / Godfrey	KJYO	39.0833333333333	-77.5666666666667	S	STNM	US		VA				0	119	106	America/New_York	2006-10-29
6298509	Kaltag, Kaltag Airport	Kaltag, Kaltag Airport	KKAL	64.3241666666667	-158.733055555556	S	STNM	US		AK				0	60	46	America/Nome	2006-10-29
6298511	Kivalina, Kivalina Airport	Kivalina, Kivalina Airport	KKVL	67.7311111111111	-164.5425	S	STNM	US		AK				0	3	-9999	America/Nome	2006-10-29
6298512	Point Loma / Cabrillo	Point Loma / Cabrillo	KL13	32.6666666666667	-117.483333333333	S	STNM	US		CA				0	111	-9999	America/Los_Angeles	2006-10-29
6298513	High Island A489b	High Island A489b	KL40	28.2	-94.2	S	STNM	US		LA				0		-9999	America/Indiana/Petersburg	2006-10-29
6298514	Anacapa Island	Anacapa Island	KL46	34.0166666666667	-119.366666666667	S	STNM	US		CA				0	42	-9999	America/Los_Angeles	2006-10-29
6298515	Malibu Beach	Malibu Beach	KL55	34.0333333333333	-118.683333333333	S	STNM	US		CA				0	139	-9999	America/Los_Angeles	2006-10-29
6298516	Mission Beach	Mission Beach	KL58	32.7666666666667	-117.233333333333	S	STNM	US		CA				0	2	9	America/Los_Angeles	2006-10-29
6298517	Oxnard / Channel Island	Oxnard / Channel Island	KL79	34.1666666666667	-119.216666666667	S	STNM	US		CA				0	2	1	America/Los_Angeles	2006-10-29
6298518	Point Vincente	Point Vincente	KL97	33.7333333333333	-118.4	S	STNM	US		CA				0	5	-9999	America/Los_Angeles	2006-10-29
6298519	El Capitan Beach	El Capitan Beach	KL98	33.45	-120.033333333333	S	STNM	US		CA				0	27	-9999	America/Los_Angeles	2006-10-29
6298529	Lumberton, Lumberton Municipal Airport	Lumberton, Lumberton Municipal Airport	KLBT	34.6072222222222	-79.06	S	STNM	US		NC				0	38	40	America/Kentucky/Monticello	2006-10-29
6298530	Angleton / Lake Jackson, Brazoria County Airport	Angleton / Lake Jackson, Brazoria County Airport	KLBX	29.1152777777778	-95.4630555555556	S	STNM	US		TX				0	7	6	America/Indiana/Knox	2006-10-29
6298532	Laconia, Laconia Municipal Airport	Laconia, Laconia Municipal Airport	KLCI	43.5666666666667	-71.4166666666667	S	STNM	US		NH				0	166	219	America/New_York	2006-10-29
6298535	Leesburg, Leesburg Regional Airport	Leesburg, Leesburg Regional Airport	KLEE	28.8225	-81.8088888888889	S	STNM	US		FL				0	24	21	America/Kentucky/Monticello	2006-10-29
6298536	Auburn-Lewiston	Auburn-Lewiston	KLEW	44.05	-70.2833333333333	S	STNM	US		ME				0	88	90	America/New_York	2006-10-29
6298542	La Grange, Callaway Airport	La Grange, Callaway Airport	KLGC	33.0088888888889	-85.0725	S	STNM	US		GA				0	211	213	America/Kentucky/Monticello	2006-10-29
6298546	Anchorage, Lake Hood Sea Plane Base	Anchorage, Lake Hood Sea Plane Base	KLHD	61.1780555555556	-149.963611111111	S	STNM	US		AK				0	21	22	America/Anchorage	2006-10-29
6298547	Lancaster, Fairfield County Airport	Lancaster, Fairfield County Airport	KLHQ	39.7572222222222	-82.6633333333333	S	STNM	US		OH				0	264	269	America/Indiana/Vevay	2006-10-29
6297762	Ft. Polk, Peason Ridge	Ft. Polk, Peason Ridge	KAQV	31.6666666666667	-93.45	S	STNM	US		LA				0	111	91	America/Indiana/Knox	2006-10-29
6298548	Lake Havasu Automatic Weather Observing / Reporting System	Lake Havasu Automatic Weather Observing / Reporting System	KLHU	34.4666666666667	-111.766666666667	S	STNM	US		AZ				0	147	1006	America/Phoenix	2006-10-29
6298549	Ft. Stewart	Ft. Stewart	KLHW	31.8833333333333	-81.5666666666667	S	STNM	US		GA				0	14	9	America/Kentucky/Monticello	2006-10-29
6298551	Louisburg, Franklin County Airport	Louisburg, Franklin County Airport	KLHZ	36.0233333333333	-78.3302777777778	S	STNM	US		NC				0	113	98	America/Kentucky/Monticello	2006-10-29
6298554	Loring Air Force Base / Limeston	Loring Air Force Base / Limeston	KLIZ	46.95	-67.8833333333333	S	STNM	US		ME				0	227	213	America/New_York	2006-10-29
6298555	Louisa, Louisa County Airport/Freeman Field	Louisa, Louisa County Airport/Freeman Field	KLKU	38.0097222222222	-77.9702777777778	S	STNM	US		VA				0	150	139	America/New_York	2006-10-29
6298559	Lancaster, Lancaster Airport	Lancaster, Lancaster Airport	KLNC	32.5791666666667	-96.7188888888889	S	STNM	US		TX				0	153	145	America/Chicago	2006-10-29
6298562	Land O' Lakes, Kings Land O' Lakes Airport	Land O' Lakes, Kings Land O' Lakes Airport	KLNL	46.1538888888889	-89.2119444444444	S	STNM	US		WI				0	520	518	America/Menominee	2006-10-29
6298563	Wise / Lonesome Pine	Wise / Lonesome Pine	KLNP	36.9833333333333	-82.5333333333333	S	STNM	US		VA				0	817	792	America/Kentucky/Monticello	2006-10-29
6298564	Lone Rock, Tri-County Regional Airport	Lone Rock, Tri-County Regional Airport	KLNR	43.2119444444444	-90.1813888888889	S	STNM	US		WI				0	219	225	America/Chicago	2006-10-29
6298567	Philadelphia, Wings Field Airport	Philadelphia, Wings Field Airport	KLOM	40.1375	-75.265	S	STNM	US		PA				0	92	91	America/New_York	2006-10-29
6298573	Le Mars, Le Mars Municipal Airport	Le Mars, Le Mars Municipal Airport	KLRJ	42.7780555555556	-96.1936111111111	S	STNM	US		IA				0	365	362	America/North_Dakota/New_Salem	2006-10-29
6298575	Elko Nexrad	Elko Nexrad	KLRX	40.7388888888889	-116.802777777778	S	STNM	US		NV				0	2019	2011	America/Los_Angeles	2006-10-29
6298579	Wilmington Nexrad	Wilmington Nexrad	KLTX	33.9833333333333	-78.4333333333333	S	STNM	US		NC				0	44	15	America/Kentucky/Monticello	2006-10-29
6298581	Menomonie, Menomonie Municipal Airport-Score Field	Menomonie, Menomonie Municipal Airport-Score Field	KLUM	44.8922222222222	-91.8677777777778	S	STNM	US		WI				0	273	250	America/Menominee	2006-10-29
6298584	Minneapolis, Airlake Airport	Minneapolis, Airlake Airport	KLVN	44.6277777777778	-93.2280555555556	S	STNM	US		MN				0	293	293	America/Menominee	2006-10-29
6298591	Lawrenceville, Lawrenceville-Vincennes International Airport	Lawrenceville, Lawrenceville-Vincennes International Airport	KLWV	38.7605555555556	-87.5988888888889	S	STNM	US		IL				0	131	130	America/Indiana/Knox	2006-10-29
6298592	Little Falls, Little Falls/Morrison County Airport-Lindbergh Field	Little Falls, Little Falls/Morrison County Airport-Lindbergh Field	KLXL	45.95	-94.35	S	STNM	US		MN				0	342	339	America/Menominee	2006-10-29
6298594	Lee's Summit, Lee's Summit Municipal Airport	Lee's Summit, Lee's Summit Municipal Airport	KLXT	38.9597222222222	-94.3716666666667	S	STNM	US		MO				0	306	295	America/Chicago	2006-10-29
6298597	Lawrenceville, Gwinnett County-Briscoe Field Airport	Lawrenceville, Gwinnett County-Briscoe Field Airport	KLZU	33.9780555555556	-83.9625	S	STNM	US		GA				0	323	317	America/Kentucky/Monticello	2006-10-29
6298598	Lampasas, Lampasas Airport	Lampasas, Lampasas Airport	KLZZ	31.1061111111111	-98.1958333333333	S	STNM	US		TX				0	370	352	America/Chicago	2006-10-29
6298599	Newport, Newport Municipal Airport	Newport, Newport Municipal Airport	KM19	35.6375	-91.1761111111111	S	STNM	US		AR				0	73	71	America/Indiana/Knox	2006-10-29
6298600	Metropolis, Metropolis Municipal Airport	Metropolis, Metropolis Municipal Airport	KM30	37.1858333333333	-88.7505555555556	S	STNM	US		IL				0	117	111	America/Indiana/Knox	2006-10-29
6298601	Mena, Mena Intermountain Municipal Airport	Mena, Mena Intermountain Municipal Airport	KM39	34.5452777777778	-94.2025	S	STNM	US		AR				0	329	334	America/Chicago	2006-10-29
6298602	Huntsville, Madison County Executive Airport	Huntsville, Madison County Executive Airport	KM82	34.8613888888889	-86.5572222222222	S	STNM	US		AL				0	230	219	America/Indiana/Knox	2006-10-29
6298603	Arkadelphia, Dexter B Florence Memorial Field Airport	Arkadelphia, Dexter B Florence Memorial Field Airport	KM89	34.0997222222222	-93.0661111111111	S	STNM	US		AR				0	56	66	America/Indiana/Knox	2006-10-29
6298604	Tunica, Tunica Municipal Airport	Tunica, Tunica Municipal Airport	KM97	34.6808333333333	-90.3463888888889	S	STNM	US		MS				0	59	54	America/Indiana/Knox	2006-10-29
6298607	Marianna, Marianna Municipal Airport	Marianna, Marianna Municipal Airport	KMAI	30.8366666666667	-85.1836111111111	S	STNM	US		FL				0	34	34	America/Indiana/Knox	2006-10-29
6298608	Medford Nexrad	Medford Nexrad	KMAX	42.0808333333333	-122.715833333333	S	STNM	US		OR				0	2290	2138	America/Los_Angeles	2006-10-29
6298610	Manistee, Manistee County-Blacker Airport	Manistee, Manistee County-Blacker Airport	KMBL	44.2666666666667	-86.25	S	STNM	US		MI				0	189	179	America/Detroit	2006-10-29
6297751	Annette, Annette Island Airport	Annette, Annette Island Airport	KANN	55.0302777777778	-131.576111111111	S	STNM	US		AK				0	36	16	America/Juneau	2006-10-29
6298611	Saginaw, MBS International Airport	Saginaw, MBS International Airport	KMBS	43.5327777777778	-84.0794444444444	S	STNM	US		MI				0	204	200	America/Detroit	2006-10-29
6298616	McGrath, McGrath Airport	McGrath, McGrath Airport	KMCG	62.9561111111111	-155.605833333333	S	STNM	US		AK				0	102	100	America/Anchorage	2006-10-29
6298621	Mason City, Mason City Municipal Airport	Mason City, Mason City Municipal Airport	KMCW	43.1577777777778	-93.3313888888889	S	STNM	US		IA				0	370	360	America/Chicago	2006-10-29
6298625	Maxton, Laurinburg-Maxton Airport	Maxton, Laurinburg-Maxton Airport	KMEB	34.7913888888889	-79.3680555555555	S	STNM	US		NC				0	67	64	America/Kentucky/Monticello	2006-10-29
6298626	Meacham, Meacham	Meacham, Meacham	KMEH	45.5113888888889	-118.424722222222	S	STNM	US		OR				0	1135	1158	America/Los_Angeles	2006-10-29
6298631	Marshfield, Marshfield Municipal Airport	Marshfield, Marshfield Municipal Airport	KMFI	44.6380555555556	-90.1875	S	STNM	US		WI				0	389	381	America/Menominee	2006-10-29
6298633	Melfa / Accomack Airport	Melfa / Accomack Airport	KMFV	37.65	-75.7666666666667	S	STNM	US		VA				0	15	13	America/New_York	2006-10-29
6298635	Maple Lake, Maple Lake Municipal Airport	Maple Lake, Maple Lake Municipal Airport	KMGG	45.2361111111111	-93.9855555555555	S	STNM	US		MN				0	313	305	America/Menominee	2006-10-29
6298636	Montgomery, Orange County Airport	Montgomery, Orange County Airport	KMGJ	41.5091666666667	-74.265	S	STNM	US		NY				0	111	122	America/New_York	2006-10-29
6298638	Moultrie, Moultrie Municipal Airport	Moultrie, Moultrie Municipal Airport	KMGR	31.0847222222222	-83.8030555555556	S	STNM	US		GA				0	90	80	America/Kentucky/Monticello	2006-10-29
6298640	Dayton, Dayton-Wright Brothers Airport	Dayton, Dayton-Wright Brothers Airport	KMGY	39.5888888888889	-84.2247222222222	S	STNM	US		OH				0	292	295	America/Indiana/Vevay	2006-10-29
6298643	Mount Shasta	Mount Shasta	KMHS	41.3158333333333	-122.316111111111	S	STNM	US		CA				0	1077	1089	America/Los_Angeles	2006-10-29
6298646	Newport	Newport	KMHX	34.7833333333333	-76.8833333333333	S	STNM	US		NC				0	11	2	America/New_York	2006-10-29
6298649	Minneapolis, Crystal Airport	Minneapolis, Crystal Airport	KMIC	45.0625	-93.3508333333333	S	STNM	US		MN				0	264	266	America/Menominee	2006-10-29
6298652	Marshalltown, Marshalltown Municipal Airport	Marshalltown, Marshalltown Municipal Airport	KMIW	42.1105555555556	-92.9161111111111	S	STNM	US		IA				0	296	294	America/Chicago	2006-10-29
6298653	Jackson, Jackson Municipal Airport	Jackson, Jackson Municipal Airport	KMJQ	43.65	-94.9833333333333	S	STNM	US		MN				0	441	443	America/Menominee	2006-10-29
6298655	Marion / Wytheville	Marion / Wytheville	KMKJ	36.9	-81.35	S	STNM	US		VA				0	780	762	America/Kentucky/Monticello	2006-10-29
6298656	Kaunakakai, Molokai Airport	Kaunakakai, Molokai Airport	KMKK	21.1577777777778	-157.098611111111	S	STNM	US		HI				0	138	136	Pacific/Honolulu	2006-10-29
6298658	Muskogee, Davis Field	Muskogee, Davis Field	KMKO	35.6569444444444	-95.3597222222222	S	STNM	US		OK				0	185	182	America/Chicago	2006-10-29
6298659	Mankato, Mankato Regional Airport	Mankato, Mankato Regional Airport	KMKT	44.2166666666667	-93.9166666666667	S	STNM	US		MN				0	311	316	America/Menominee	2006-10-29
6298660	Milwaukee NEXRAD	Milwaukee NEXRAD	KMKX	42.9666666666667	-88.55	S	STNM	US		WI				0	312	275	America/Chicago	2006-10-29
6298662	McAlester, McAlester Regional Airport	McAlester, McAlester Regional Airport	KMLC	34.8822222222222	-95.7830555555555	S	STNM	US		OK				0	234	222	America/Chicago	2006-10-29
6297747	Miami Nexrad	Miami Nexrad	KAMX	25.6166666666667	-80.4166666666667	S	STNM	US		FL				0	34	2	America/Kentucky/Monticello	2006-10-29
6298663	Malad City	Malad City	KMLD	42.1666666666667	-112.3	S	STNM	US		ID				0	1373	1364	America/Boise	2006-10-29
6298664	Omaha, Millard Airport	Omaha, Millard Airport	KMLE	41.1958333333333	-96.1122222222222	S	STNM	US		NE				0	320	323	America/Chicago	2006-10-29
6298667	Milledgeville, Baldwin County Airport	Milledgeville, Baldwin County Airport	KMLJ	33.1541666666667	-83.2405555555556	S	STNM	US		GA				0	117	111	America/Kentucky/Monticello	2006-10-29
6298668	Mullan Pass, Mullan Pass Vor	Mullan Pass, Mullan Pass Vor	KMLP	47.4541666666667	-115.669722222222	S	STNM	US		ID				0	1829	1828	America/Los_Angeles	2006-10-29
6298673	Meriden, Meriden Markham Municipal Airport	Meriden, Meriden Markham Municipal Airport	KMMK	41.5097222222222	-72.8277777777778	S	STNM	US		CT				0	31	32	America/New_York	2006-10-29
6298674	Marshall, Southwest Minnesota Regional Airport - Marshall/Ryan Field	Marshall, Southwest Minnesota Regional Airport - Marshall/Ryan Field	KMML	44.45	-95.8166666666667	S	STNM	US		MN				0	360	358	America/North_Dakota/New_Salem	2006-10-29
6298675	Marseilles Island	Marseilles Island	KMMO	41.3666666666667	-88.6833333333333	S	STNM	US		IL				0	223	218	America/Chicago	2006-10-29
6298676	McEntire Air National Guard Weather Facility Base	McEntire Air National Guard Weather Facility Base	KMMT	33.9166666666667	-80.8	S	STNM	US		SC				0	77	64	America/Kentucky/Monticello	2006-10-29
6298679	Elbert Mountain, Monument Pass	Elbert Mountain, Monument Pass	KMNH	39.2166666666667	-104.633888888889	S	STNM	US		CO				0	2152	2133	America/Denver	2006-10-29
6298680	Manning / Cooper Regional	Manning / Cooper Regional	KMNI	33.5833333333333	-80.2166666666667	S	STNM	US		SC				0	32	21	America/Kentucky/Monticello	2006-10-29
6298681	Menominee, Menominee-Marinette Twin County Airport	Menominee, Menominee-Marinette Twin County Airport	KMNM	45.1333333333333	-87.6333333333333	S	STNM	US		MI				0	191	187	America/Menominee	2006-10-29
6298682	Marion, Marion Municipal Airport	Marion, Marion Municipal Airport	KMNN	40.6166666666667	-83.0683333333333	S	STNM	US		OH				0	303	287	America/Detroit	2006-10-29
6298685	Mount Pleasant, Mount Pleasant Municipal Airport	Mount Pleasant, Mount Pleasant Municipal Airport	KMOP	43.6166666666667	-84.7333333333333	S	STNM	US		MI				0	230	227	America/Detroit	2006-10-29
6298687	Morris, Morris Municipal Airport	Morris, Morris Municipal Airport	KMOX	45.5666666666667	-95.9666666666667	S	STNM	US		MN				0	347	337	America/North_Dakota/New_Salem	2006-10-29
6298689	Barre / Montpelier, Knapp State Airport	Barre / Montpelier, Knapp State Airport	KMPV	44.2047222222222	-72.5661111111111	S	STNM	US		VT				0	355	332	America/New_York	2006-10-29
6298690	Mount Pleasant, Mount Pleasant Municipal Airport	Mount Pleasant, Mount Pleasant Municipal Airport	KMPZ	40.9466666666667	-91.5111111111111	S	STNM	US		IA				0	224	217	America/Chicago	2006-10-29
6298691	Macomb, Macomb Municipal Airport	Macomb, Macomb Municipal Airport	KMQB	40.5202777777778	-90.6525	S	STNM	US		IL				0	216	216	America/Chicago	2006-10-29
6298692	East Milton	East Milton	KMQE	42.2122222222222	-71.1147222222222	S	STNM	US		MA				0	192	166	America/New_York	2006-10-29
6298693	Monida	Monida	KMQM	44.5666666666667	-112.316666666667	S	STNM	US		MT				0	2068	2071	America/Boise	2006-10-29
6298694	Marquette	Marquette	KMQT	46.5333333333333	-87.55	S	STNM	US		MI				0	434	427	America/Detroit	2006-10-29
6298695	Smyrna, Smyrna Airport	Smyrna, Smyrna Airport	KMQY	36.0088888888889	-86.52	S	STNM	US		TN				0	166	161	America/Indiana/Knox	2006-10-29
6298697	Columbia / Maury County	Columbia / Maury County	KMRC	35.55	-87.1833333333333	S	STNM	US		TN				0	206	195	America/Indiana/Knox	2006-10-29
6298698	Marfa	Marfa	KMRF	30.3666666666667	-104.016666666667	S	STNM	US		TX				0	1478	1469	America/North_Dakota/New_Salem	2006-10-29
6298699	Beaufort, Michael J Smith Field Airport	Beaufort, Michael J Smith Field Airport	KMRH	34.7336111111111	-76.6605555555556	S	STNM	US		NC				0	3	1	America/New_York	2006-10-29
6298700	Mineral Point, Iowa County Airport	Mineral Point, Iowa County Airport	KMRJ	42.8852777777778	-90.2319444444445	S	STNM	US		WI				0	359	349	America/Chicago	2006-10-29
6298701	Morganton, Morganton-Lenoir Airport	Morganton, Morganton-Lenoir Airport	KMRN	35.8213888888889	-81.6108333333333	S	STNM	US		NC				0	387	380	America/Kentucky/Monticello	2006-10-29
6298702	Morristown Nexrad	Morristown Nexrad	KMRX	36.1666666666667	-83.4	S	STNM	US		TN				0	437	389	America/Kentucky/Monticello	2006-10-29
6298706	Massena, Massena International-Richards Field	Massena, Massena International-Richards Field	KMSS	44.9358333333333	-74.8455555555555	S	STNM	US		NY				0	66	61	America/New_York	2006-10-29
6298707	Monticello, Sullivan County International Airport	Monticello, Sullivan County International Airport	KMSV	41.7	-74.8	S	STNM	US		NY				0	428	420	America/New_York	2006-10-29
6298709	Marathon, Marathon Airport	Marathon, Marathon Airport	KMTH	24.7258333333333	-81.0477777777778	S	STNM	US		FL				0	2	2	America/Kentucky/Monticello	2006-10-29
6298712	Mattoon / Charleston, Coles County Memorial Airport	Mattoon / Charleston, Coles County Memorial Airport	KMTO	39.4780555555556	-88.2791666666667	S	STNM	US		IL				0	220	215	America/Indiana/Knox	2006-10-29
6297734	Klawock, Klawock Airport	Klawock, Klawock Airport	KAKW	55.5761111111111	-133.076111111111	S	STNM	US		AK				0	15	23	America/Juneau	2006-10-29
6298713	Martinsville	Martinsville	KMTV	36.6333333333333	-80.0166666666667	S	STNM	US		VA				0	287	274	America/Kentucky/Monticello	2006-10-29
6298714	Manitowoc, Manitowoc County Airport	Manitowoc, Manitowoc County Airport	KMTW	44.1333333333333	-87.6833333333333	S	STNM	US		WI				0	198	191	America/Menominee	2006-10-29
6298715	Salt Lake Nexrad	Salt Lake Nexrad	KMTX	41.4333333333333	-112.75	S	STNM	US		UT				0	2004	1265	America/Boise	2006-10-29
6298718	Muscatine	Muscatine	KMUT	41.3666666666667	-91.15	S	STNM	US		IA				0	167	165	America/Chicago	2006-10-29
6298719	Monterey NEXRAD	Monterey NEXRAD	KMUX	37.1666666666667	-121.9	S	STNM	US		CA				0	1082	853	America/Los_Angeles	2006-10-29
6298720	Montevideo, Montevideo-Chippewa County Airport	Montevideo, Montevideo-Chippewa County Airport	KMVE	44.9666666666667	-95.7166666666667	S	STNM	US		MN				0	315	305	America/North_Dakota/New_Salem	2006-10-29
6298721	Morrisville, Morrisville-Stowe State Airport	Morrisville, Morrisville-Stowe State Airport	KMVL	44.5361111111111	-72.6161111111111	S	STNM	US		VT				0	223	238	America/New_York	2006-10-29
6298722	Mount Vernon, Mount Vernon Airport	Mount Vernon, Mount Vernon Airport	KMVN	38.3166666666667	-88.8666666666667	S	STNM	US		IL				0	146	137	America/Indiana/Knox	2006-10-29
6298723	Vineyard Haven, Marthas Vineyard Airport	Vineyard Haven, Marthas Vineyard Airport	KMVY	41.3922222222222	-70.6166666666667	S	STNM	US		MA				0	20	16	America/New_York	2006-10-29
6298724	Marion, Williamson County Regional Airport	Marion, Williamson County Regional Airport	KMWA	37.7502777777778	-89.0011111111111	S	STNM	US		IL				0	144	152	America/Indiana/Knox	2006-10-29
6298726	Mount Airy, Mount Airy/Surry County Airport	Mount Airy, Mount Airy/Surry County Airport	KMWK	36.4597222222222	-80.5530555555556	S	STNM	US		NC				0	380	365	America/Kentucky/Monticello	2006-10-29
6298727	Mineral Wells, Mineral Wells Airport	Mineral Wells, Mineral Wells Airport	KMWL	32.7816666666667	-98.0602777777778	S	STNM	US		TX				0	297	285	America/Chicago	2006-10-29
6298728	Windom, Windom Municipal Airport	Windom, Windom Municipal Airport	KMWM	43.9133333333333	-95.1094444444444	S	STNM	US		MN				0	430	430	America/North_Dakota/New_Salem	2006-10-29
6298729	Mount Washington	Mount Washington	KMWN	44.2666666666667	-71.3	S	STNM	US		NH				0	1909	1372	America/New_York	2006-10-29
6298730	Mount Wilson	Mount Wilson	KMWS	34.2333333333333	-118.066666666667	S	STNM	US		CA				0	1739	1667	America/Los_Angeles	2006-10-29
6298731	Mount Ida	Mount Ida	KMWT	34.55	-93.5833333333333	S	STNM	US		AR				0	214	211	America/Chicago	2006-10-29
6298732	Monticello Municipal	Monticello Municipal	KMXO	42.2333333333333	-91.1666666666667	S	STNM	US		IA				0	259	259	America/Chicago	2006-10-29
6298734	Salida Mountain, Monarch Pass	Salida Mountain, Monarch Pass	KMYP	38.4844444444444	-106.316944444444	S	STNM	US		CO				0	3667	3291	America/Denver	2006-10-29
6298737	Moose Lake, Moose Lake Carlton County Airport	Moose Lake, Moose Lake Carlton County Airport	KMZH	46.4166666666667	-92.8	S	STNM	US		MN				0	328	331	America/Menominee	2006-10-29
6298738	Garrison	Garrison	KN60	47.6458333333333	-101.439444444444	S	STNM	US		ND				0	582	579	America/North_Dakota/Center	2006-10-29
6298739	Barnegat Coast Guard Station	Barnegat Coast Guard Station	KN78	39.7666666666667	-74.1	S	STNM	US		NJ				0	6	-9999	America/New_York	2006-10-29
6298740	Ocean City, Ocean City Municipal Airport	Ocean City, Ocean City Municipal Airport	KN80	38.3083333333333	-75.1238888888889	S	STNM	US		MD				0	3	1	America/New_York	2006-10-29
6298741	Bronx / Execution Coast Guard Station	Bronx / Execution Coast Guard Station	KN84	40.8833333333333	-73.7333333333333	S	STNM	US		NY				0	8	-9999	America/New_York	2006-10-29
6298742	Astor, Bombing Range Detachment Astor	Astor, Bombing Range Detachment Astor	KNAE	29.1430555555556	-81.6327777777778	S	STNM	US		FL				0	28	22	America/Kentucky/Monticello	2006-10-29
6298744	Dallas United States Naval Air Station	Dallas United States Naval Air Station	KNBE	32.7333333333333	-96.9666666666667	S	STNM	US		TX				0	150	150	America/Chicago	2006-10-29
6298745	Barin, Barin Field, Naval Air Facility	Barin, Barin Field, Naval Air Facility	KNBJ	30.3911111111111	-87.6325	S	STNM	US		AL				0	13	15	America/Indiana/Knox	2006-10-29
6298746	Kings Bay, Naval Station	Kings Bay, Naval Station	KNBQ	30.7941666666667	-81.5569444444444	S	STNM	US		GA				0	8	6	America/Kentucky/Monticello	2006-10-29
6298747	Piney Island, Bt-11 Bombing Range	Piney Island, Bt-11 Bombing Range	KNBT	35.0222222222222	-76.4625	S	STNM	US		NC				0	5	1	America/New_York	2006-10-29
6298749	Milton, Whiting Field South	Milton, Whiting Field South	KNDZ	30.6972222222222	-87.02	S	STNM	US		FL				0	54	49	America/Indiana/Knox	2006-10-29
6297707	Kodiak, Kodiak Airport	Kodiak, Kodiak Airport	KADQ	57.7511111111111	-152.485555555556	S	STNM	US		AK				0	22	3	America/Anchorage	2006-10-29
6298750	Winner, Wiley Field	Winner, Wiley Field	KNED	43.3894444444444	-99.8427777777778	S	STNM	US		SD				0	619	611	America/North_Dakota/New_Salem	2006-10-29
6298751	Fentress, Naval Auxiliary Landing Field	Fentress, Naval Auxiliary Landing Field	KNFE	36.7008333333333	-76.1283333333333	S	STNM	US		VA				0	3	3	America/New_York	2006-10-29
6298753	Milton, Choctaw Pensacola, Naval Auxiliary Landing Field	Milton, Choctaw Pensacola, Naval Auxiliary Landing Field	KNFJ	30.5116666666667	-86.9538888888889	S	STNM	US		FL				0	33	30	America/Indiana/Knox	2006-10-29
6298755	Corpus Christi, Corpus Christi Naval Air Station/Truax Field	Corpus Christi, Corpus Christi Naval Air Station/Truax Field	KNGP	27.6925	-97.2911111111111	S	STNM	US		TX				0	6	3	America/Indiana/Knox	2006-10-29
6298762	Atlantic, Atlantic Field Outlying Landing Field	Atlantic, Atlantic Field Outlying Landing Field	KNLT	34.8791666666667	-76.3361111111111	S	STNM	US		NC				0	4	-9999	America/New_York	2006-10-29
6298764	McMullen, McMullen Target Site	McMullen, McMullen Target Site	KNMT	28.2361111111111	-98.7241666666667	S	STNM	US		TX				0	79	106	America/Chicago	2006-10-29
6298765	Point Sur	Point Sur	KNNZ	36.3	-121.883333333333	S	STNM	US		CA				0	34	-9999	America/Los_Angeles	2006-10-29
6298766	Orange Grove, Naval Auxiliary Landing Field	Orange Grove, Naval Auxiliary Landing Field	KNOG	27.8891666666667	-98.0441666666667	S	STNM	US		TX				0	78	74	America/Chicago	2006-10-29
